freq,psd_x,psd_y,psd_z,psd_xyz
185.9,1.683e+04,1.061e+04,2.401e+04,5.144e+04
187.4,1.640e+04,1.064e+04,2.157e+04,4.861e+04
189.0,1.606e+04,9.612e+03,1.980e+04,4.547e+04
190.5,1.594e+04,8.752e+03,1.811e+04,4.280e+04
192.0,1.663e+04,9.111e+03,1.671e+04,4.245e+04
193.6,1.677e+04,9.027e+03,1.549e+04,4.128e+04
195.1,1.663e+04,8.811e+03,1.401e+04,3.945e+04
196.6,1.656e+04,8.834e+03,1.256e+04,3.796e+04
198.2,1.723e+04,9.137e+03,1.130e+04,3.767e+04
199.7,1.731e+04,9.667e+03,9.970e+03,3.695e+04
