freq,psd_x,psd_y,psd_z,psd_xyz
95.2,6.721e+04,5.609e+04,5.153e+03,1.285e+05
96.8,7.037e+04,5.864e+04,4.843e+03,1.339e+05
98.3,7.562e+04,6.336e+04,4.483e+03,1.435e+05
99.9,8.321e+04,7.009e+04,4.140e+03,1.574e+05
101.4,9.835e+04,8.115e+04,3.439e+03,1.829e+05
102.9,1.326e+05,1.024e+05,2.751e+03,2.378e+05
104.5,1.820e+05,1.227e+05,2.238e+03,3.069e+05
106.0,1.947e+05,1.184e+05,2.000e+03,3.151e+05
107.5,1.567e+05,9.536e+04,1.737e+03,2.538e+05
109.1,1.109e+05,6.996e+04,1.629e+03,1.825e+05
110.6,7.994e+04,5.054e+04,1.587e+03,1.321e+05
112.1,5.997e+04,3.585e+04,1.707e+03,9.753e+04
113.7,4.752e+04,2.645e+04,1.968e+03,7.594e+04
115.2,3.952e+04,1.990e+04,2.424e+03,6.185e+04
116.8,3.405e+04,1.558e+04,3.141e+03,5.277e+04
118.3,3.086e+04,1.338e+04,4.104e+03,4.834e+04
119.8,2.951e+04,1.166e+04,4.835e+03,4.600e+04
121.4,2.814e+04,9.579e+03,4.688e+03,4.241e+04
122.9,2.548e+04,8.525e+03,4.381e+03,3.838e+04
124.4,2.193e+04,1.003e+04,4.466e+03,3.643e+04
126.0,1.732e+04,1.309e+04,4.888e+03,3.530e+04
127.5,1.289e+04,1.699e+04,5.695e+03,3.557e+04
129.0,9.536e+03,2.189e+04,7.278e+03,3.870e+04
130.6,7.279e+03,2.916e+04,9.615e+03,4.606e+04
132.1,5.932e+03,3.153e+04,1.195e+04,4.941e+04
133.7,5.280e+03,1.285e+04,9.186e+03,2.731e+04
135.2,5.209e+03,4.454e+03,7.712e+03,1.738e+04
136.7,5.144e+03,4.293e+03,7.699e+03,1.714e+04
138.3,5.170e+03,4.059e+03,7.536e+03,1.677e+04
139.8,5.552e+03,3.586e+03,7.983e+03,1.712e+04
141.3,6.037e+03,3.383e+03,8.747e+03,1.817e+04
142.9,6.456e+03,3.148e+03,9.400e+03,1.900e+04
144.4,7.757e+03,3.509e+03,1.092e+04,2.218e+04
145.9,8.551e+03,4.048e+03,1.185e+04,2.444e+04
147.5,9.021e+03,4.678e+03,1.220e+04,2.590e+04
149.0,9.388e+03,5.238e+03,1.250e+04,2.713e+04
150.5,8.897e+03,5.194e+03,1.161e+04,2.570e+04
152.1,7.268e+03,4.185e+03,9.530e+03,2.098e+04
153.6,5.849e+03,3.369e+03,7.466e+03,1.668e+04
155.2,4.702e+03,3.120e+03,6.056e+03,1.388e+04
156.7,4.114e+03,2.939e+03,5.471e+03,1.252e+04
158.2,4.279e+03,3.043e+03,5.776e+03,1.310e+04
159.8,3.807e+03,2.860e+03,5.525e+03,1.219e+04
161.3,4.015e+03,3.003e+03,5.820e+03,1.284e+04
162.8,3.790e+03,3.320e+03,5.886e+03,1.300e+04
164.4,3.596e+03,3.729e+03,5.876e+03,1.320e+04
165.9,3.501e+03,4.362e+03,5.888e+03,1.375e+04
167.4,3.416e+03,4.801e+03,5.701e+03,1.392e+04
169.0,3.398e+03,4.925e+03,5.375e+03,1.370e+04
170.5,3.277e+03,4.700e+03,4.760e+03,1.274e+04
172.1,3.264e+03,4.447e+03,4.220e+03,1.193e+04
173.6,3.358e+03,4.203e+03,3.945e+03,1.151e+04
175.1,3.097e+03,3.627e+03,3.452e+03,1.018e+04
176.7,3.122e+03,3.225e+03,3.288e+03,9.635e+03
178.2,3.130e+03,2.689e+03,3.027e+03,8.847e+03
179.7,3.259e+03,2.421e+03,2.869e+03,8.548e+03
181.3,3.206e+03,2.225e+03,2.766e+03,8.197e+03
182.8,3.128e+03,2.125e+03,2.672e+03,7.925e+03
184.3,2.746e+03,2.003e+03,2.417e+03,7.166e+03
185.9,2.642e+03,2.098e+03,2.382e+03,7.122e+03
187.4,2.646e+03,2.306e+03,2.358e+03,7.311e+03
189.0,2.587e+03,2.349e+03,2.394e+03,7.329e+03
190.5,2.704e+03,2.566e+03,2.502e+03,7.771e+03
192.0,2.750e+03,2.864e+03,2.512e+03,8.126e+03
193.6,2.690e+03,3.135e+03,2.620e+03,8.446e+03
195.1,2.749e+03,3.287e+03,2.805e+03,8.841e+03
196.6,2.793e+03,3.160e+03,2.968e+03,8.921e+03
198.2,2.577e+03,2.888e+03,3.069e+03,8.535e+03
199.7,2.288e+03,2.563e+03,3.113e+03,7.965e+03
