freq,psd_x,psd_y,psd_z,psd_xyz
68.5,2.644e+05,1.274e+03,6.364e+05,9.020e+05
69.9,3.232e+05,1.064e+03,5.285e+05,8.527e+05
71.3,3.784e+05,9.210e+02,4.367e+05,8.160e+05
72.8,4.316e+05,7.878e+02,3.744e+05,8.068e+05
74.2,4.750e+05,9.269e+02,3.275e+05,8.034e+05
75.6,5.202e+05,1.210e+03,2.992e+05,8.206e+05
77.0,5.049e+05,1.486e+03,2.672e+05,7.735e+05
78.5,4.344e+05,1.729e+03,2.379e+05,6.741e+05
79.9,3.448e+05,1.978e+03,2.087e+05,5.555e+05
81.3,2.676e+05,2.254e+03,1.857e+05,4.556e+05
82.7,2.164e+05,2.318e+03,1.764e+05,3.951e+05
84.2,1.714e+05,2.024e+03,1.611e+05,3.344e+05
85.6,1.311e+05,1.505e+03,1.327e+05,2.652e+05
87.0,1.049e+05,8.637e+02,1.146e+05,2.204e+05
88.5,9.194e+04,8.057e+02,1.126e+05,2.054e+05
89.9,7.813e+04,1.168e+03,1.136e+05,1.929e+05
91.3,6.951e+04,1.339e+03,1.091e+05,1.799e+05
92.7,6.421e+04,1.627e+03,9.988e+04,1.657e+05
94.2,5.976e+04,2.008e+03,8.733e+04,1.491e+05
95.6,5.304e+04,2.426e+03,7.755e+04,1.330e+05
97.0,4.461e+04,3.832e+03,6.982e+04,1.183e+05
98.4,4.117e+04,4.124e+03,6.484e+04,1.101e+05
99.9,3.851e+04,4.759e+03,6.213e+04,1.054e+05
101.3,3.143e+04,5.390e+03,5.750e+04,9.432e+04
102.7,2.612e+04,5.832e+03,4.995e+04,8.190e+04
104.1,2.287e+04,8.702e+03,4.593e+04,7.750e+04
105.6,2.065e+04,1.111e+04,4.421e+04,7.597e+04
107.0,1.980e+04,1.008e+04,4.156e+04,7.145e+04
108.4,1.773e+04,8.435e+03,3.563e+04,6.180e+04
109.9,1.456e+04,8.170e+03,2.958e+04,5.230e+04
111.3,1.192e+04,8.458e+03,2.543e+04,4.580e+04
112.7,1.015e+04,8.407e+03,2.223e+04,4.078e+04
114.1,9.237e+03,7.492e+03,2.040e+04,3.713e+04
115.6,8.117e+03,6.155e+03,1.878e+04,3.306e+04
117.0,6.759e+03,4.833e+03,1.666e+04,2.825e+04
118.4,6.020e+03,3.846e+03,1.532e+04,2.519e+04
119.8,5.209e+03,3.424e+03,1.440e+04,2.303e+04
121.3,4.420e+03,3.291e+03,1.367e+04,2.138e+04
122.7,4.203e+03,3.055e+03,1.352e+04,2.078e+04
124.1,3.909e+03,2.903e+03,1.324e+04,2.005e+04
125.5,3.243e+03,3.156e+03,1.251e+04,1.891e+04
127.0,2.378e+03,4.161e+03,1.147e+04,1.801e+04
128.4,2.088e+03,5.161e+03,1.164e+04,1.889e+04
129.8,2.495e+03,4.722e+03,1.333e+04,2.055e+04
131.3,2.857e+03,4.077e+03,1.644e+04,2.337e+04
132.7,2.348e+03,3.063e+03,1.519e+04,2.060e+04
134.1,1.072e+03,1.848e+03,7.375e+03,1.029e+04
135.5,6.772e+02,2.052e+03,7.912e+03,1.064e+04
137.0,5.690e+02,2.730e+03,1.149e+04,1.479e+04
138.4,4.530e+02,3.467e+03,1.501e+04,1.893e+04
139.8,3.241e+02,4.645e+03,1.878e+04,2.375e+04
141.2,2.671e+02,6.523e+03,2.114e+04,2.793e+04
142.7,2.952e+02,8.361e+03,2.259e+04,3.125e+04
144.1,2.615e+02,9.571e+03,3.050e+04,4.033e+04
145.5,1.918e+02,1.135e+04,3.615e+04,4.769e+04
146.9,2.591e+02,1.266e+04,3.613e+04,4.905e+04
148.4,4.120e+02,1.352e+04,3.525e+04,4.918e+04
149.8,7.457e+02,1.614e+04,3.359e+04,5.048e+04
151.2,1.276e+03,1.793e+04,2.816e+04,4.737e+04
152.7,1.836e+03,1.766e+04,2.248e+04,4.198e+04
154.1,2.622e+03,1.629e+04,1.754e+04,3.646e+04
155.5,2.839e+03,1.367e+04,1.346e+04,2.996e+04
156.9,2.596e+03,1.157e+04,1.116e+04,2.533e+04
158.4,2.441e+03,9.888e+03,1.036e+04,2.269e+04
159.8,2.333e+03,7.899e+03,1.050e+04,2.073e+04
161.2,2.370e+03,6.374e+03,1.101e+04,1.976e+04
162.6,2.486e+03,5.542e+03,1.135e+04,1.938e+04
164.1,2.638e+03,5.077e+03,1.163e+04,1.935e+04
165.5,2.777e+03,5.281e+03,1.096e+04,1.902e+04
166.9,5.913e+03,2.948e+04,2.431e+04,5.970e+04
168.3,6.820e+03,3.862e+04,2.858e+04,7.402e+04
169.8,2.087e+03,5.176e+03,1.034e+04,1.760e+04
171.2,1.585e+03,2.327e+03,7.883e+03,1.180e+04
172.6,1.485e+03,2.053e+03,6.615e+03,1.015e+04
174.1,1.423e+03,1.777e+03,5.357e+03,8.557e+03
175.5,1.316e+03,1.553e+03,4.067e+03,6.936e+03
176.9,1.163e+03,1.539e+03,3.787e+03,6.489e+03
178.3,9.612e+02,1.538e+03,3.886e+03,6.385e+03
179.8,7.452e+02,1.495e+03,3.782e+03,6.023e+03
181.2,7.685e+02,1.514e+03,3.502e+03,5.784e+03
182.6,8.988e+02,1.536e+03,3.040e+03,5.474e+03
184.0,1.423e+03,1.707e+03,2.717e+03,5.848e+03
185.5,1.900e+03,1.794e+03,2.531e+03,6.225e+03
186.9,2.131e+03,1.845e+03,2.449e+03,6.425e+03
188.3,2.617e+03,1.882e+03,2.569e+03,7.068e+03
189.8,2.314e+03,1.668e+03,2.549e+03,6.531e+03
191.2,2.699e+03,1.943e+03,2.216e+03,6.858e+03
192.6,4.654e+03,2.275e+03,2.553e+03,9.482e+03
194.0,2.189e+04,1.448e+04,1.705e+04,5.342e+04
195.5,2.679e+04,2.099e+04,2.519e+04,7.298e+04
196.9,4.699e+03,3.780e+03,3.643e+03,1.212e+04
198.3,3.425e+03,2.666e+03,1.614e+03,7.705e+03
199.7,4.298e+03,3.172e+03,1.941e+03,9.411e+03
