freq,psd_x,psd_y,psd_z,psd_xyz
72.7,2.683e+03,4.757e+03,2.321e+04,3.065e+04
74.2,4.011e+03,6.598e+03,2.679e+04,3.740e+04
75.6,5.031e+03,8.618e+03,3.121e+04,4.485e+04
77.1,4.165e+03,1.066e+04,3.677e+04,5.159e+04
78.5,4.166e+03,1.269e+04,4.020e+04,5.705e+04
80.0,4.566e+03,1.464e+04,4.187e+04,6.108e+04
81.4,5.439e+03,1.651e+04,4.354e+04,6.549e+04
82.9,7.605e+03,1.872e+04,4.572e+04,7.205e+04
84.3,1.052e+04,2.230e+04,4.854e+04,8.136e+04
85.8,1.333e+04,2.723e+04,5.131e+04,9.187e+04
87.3,1.421e+04,3.337e+04,5.322e+04,1.008e+05
88.7,1.380e+04,4.110e+04,5.451e+04,1.094e+05
90.2,1.260e+04,4.922e+04,5.501e+04,1.168e+05
91.6,1.065e+04,5.525e+04,5.469e+04,1.206e+05
93.1,1.212e+04,6.148e+04,5.336e+04,1.270e+05
94.5,2.206e+04,7.403e+04,5.317e+04,1.493e+05
96.0,2.497e+04,8.255e+04,5.348e+04,1.610e+05
97.4,1.728e+04,8.795e+04,5.345e+04,1.587e+05
98.9,1.320e+04,1.161e+05,6.119e+04,1.905e+05
100.3,1.697e+04,1.373e+05,6.624e+04,2.205e+05
101.8,2.521e+04,1.433e+05,7.256e+04,2.410e+05
103.3,3.135e+04,1.554e+05,7.898e+04,2.658e+05
104.7,3.565e+04,2.089e+05,9.173e+04,3.363e+05
106.2,3.537e+04,3.211e+05,1.236e+05,4.800e+05
107.6,3.387e+04,3.958e+05,1.382e+05,5.679e+05
109.1,3.761e+04,4.202e+05,1.351e+05,5.929e+05
110.5,3.931e+04,4.181e+05,1.257e+05,5.831e+05
112.0,3.847e+04,3.948e+05,1.111e+05,5.443e+05
113.4,3.681e+04,3.599e+05,9.488e+04,4.916e+05
114.9,3.476e+04,3.326e+05,8.191e+04,4.493e+05
116.3,3.282e+04,3.091e+05,7.095e+04,4.129e+05
117.8,2.967e+04,2.890e+05,6.225e+04,3.810e+05
119.3,2.635e+04,2.782e+05,5.616e+04,3.607e+05
120.7,2.370e+04,2.601e+05,4.774e+04,3.315e+05
122.2,2.137e+04,2.338e+05,3.761e+04,2.928e+05
123.6,1.940e+04,2.088e+05,2.947e+04,2.577e+05
125.1,1.708e+04,1.866e+05,2.285e+04,2.265e+05
126.5,1.423e+04,1.642e+05,1.739e+04,1.958e+05
128.0,1.216e+04,1.496e+05,1.338e+04,1.751e+05
129.4,1.084e+04,1.385e+05,1.054e+04,1.599e+05
130.9,9.828e+03,1.252e+05,8.149e+03,1.432e+05
132.3,7.939e+03,9.212e+04,5.353e+03,1.054e+05
133.8,3.296e+03,2.178e+04,1.524e+03,2.660e+04
135.2,2.116e+03,1.425e+03,5.676e+02,4.108e+03
136.7,2.435e+03,1.507e+03,8.308e+02,4.772e+03
138.2,2.924e+03,2.241e+03,1.229e+03,6.394e+03
139.6,3.733e+03,3.142e+03,1.703e+03,8.578e+03
141.1,4.250e+03,4.261e+03,2.334e+03,1.084e+04
142.5,4.226e+03,6.037e+03,3.239e+03,1.350e+04
144.0,3.894e+03,7.903e+03,3.708e+03,1.551e+04
145.4,3.671e+03,9.254e+03,3.684e+03,1.661e+04
146.9,4.295e+03,8.838e+03,3.609e+03,1.674e+04
148.3,4.407e+03,8.635e+03,3.353e+03,1.639e+04
149.8,3.839e+03,9.057e+03,2.971e+03,1.587e+04
151.2,2.940e+03,7.772e+03,2.334e+03,1.305e+04
152.7,2.109e+03,7.113e+03,1.873e+03,1.110e+04
154.2,1.784e+03,8.500e+03,1.769e+03,1.205e+04
155.6,1.638e+03,9.252e+03,1.829e+03,1.272e+04
157.1,1.329e+03,9.348e+03,1.775e+03,1.245e+04
158.5,1.111e+03,9.459e+03,1.662e+03,1.223e+04
160.0,1.659e+03,1.039e+04,1.714e+03,1.376e+04
161.4,1.912e+03,1.196e+04,2.105e+03,1.598e+04
162.9,8.746e+02,9.322e+03,1.829e+03,1.203e+04
164.3,6.185e+02,8.452e+03,1.722e+03,1.079e+04
165.8,5.230e+02,7.811e+03,1.670e+03,1.000e+04
167.2,5.147e+02,7.222e+03,1.755e+03,9.491e+03
168.7,4.779e+02,6.642e+03,1.789e+03,8.909e+03
170.1,5.452e+02,5.446e+03,1.578e+03,7.570e+03
171.6,6.131e+02,4.275e+03,1.358e+03,6.246e+03
173.1,6.230e+02,3.096e+03,1.057e+03,4.775e+03
174.5,6.526e+02,2.407e+03,8.960e+02,3.955e+03
176.0,6.625e+02,2.055e+03,8.540e+02,3.571e+03
177.4,6.681e+02,1.669e+03,7.873e+02,3.124e+03
178.9,6.767e+02,1.288e+03,6.823e+02,2.647e+03
180.3,6.445e+02,9.921e+02,6.167e+02,2.253e+03
181.8,6.011e+02,7.972e+02,6.141e+02,2.012e+03
183.2,5.218e+02,6.953e+02,5.973e+02,1.814e+03
184.7,4.753e+02,6.178e+02,5.799e+02,1.673e+03
186.1,5.931e+02,6.109e+02,5.284e+02,1.732e+03
187.6,7.750e+02,6.888e+02,4.931e+02,1.957e+03
189.1,1.092e+03,8.987e+02,5.288e+02,2.519e+03
190.5,1.299e+03,1.109e+03,5.679e+02,2.975e+03
192.0,1.305e+03,1.221e+03,5.570e+02,3.084e+03
193.4,1.617e+03,1.313e+03,5.035e+02,3.433e+03
194.9,1.821e+03,1.802e+03,6.106e+02,4.234e+03
196.3,2.134e+03,2.907e+03,8.126e+02,5.854e+03
197.8,1.787e+03,3.878e+03,9.659e+02,6.631e+03
199.2,1.778e+03,3.915e+03,1.006e+03,6.699e+03
