freq,psd_x,psd_y,psd_z,psd_xyz
61.4,1.937e+03,2.487e+04,3.751e+04,6.432e+04
62.8,2.366e+03,3.443e+04,5.244e+04,8.923e+04
64.3,2.430e+03,2.738e+04,4.461e+04,7.442e+04
65.7,1.909e+03,1.325e+04,2.559e+04,4.074e+04
67.1,1.501e+03,5.662e+03,1.656e+04,2.373e+04
68.6,1.279e+03,4.320e+03,1.618e+04,2.178e+04
70.0,9.358e+02,5.867e+03,1.828e+04,2.508e+04
71.4,5.014e+02,8.254e+03,2.062e+04,2.937e+04
72.8,3.054e+02,1.123e+04,2.309e+04,3.462e+04
74.3,7.880e+02,1.488e+04,2.590e+04,4.157e+04
75.7,1.995e+03,1.944e+04,2.925e+04,5.069e+04
77.1,3.505e+03,2.637e+04,3.447e+04,6.435e+04
78.5,4.369e+03,3.370e+04,3.870e+04,7.678e+04
80.0,6.736e+03,4.049e+04,4.066e+04,8.788e+04
81.4,9.490e+03,4.965e+04,4.407e+04,1.032e+05
82.8,1.240e+04,6.239e+04,4.946e+04,1.243e+05
84.3,1.519e+04,8.148e+04,5.735e+04,1.540e+05
85.7,1.967e+04,1.153e+05,7.042e+04,2.054e+05
87.1,2.604e+04,1.591e+05,8.447e+04,2.696e+05
88.5,3.192e+04,1.897e+05,8.887e+04,3.105e+05
90.0,3.989e+04,2.250e+05,9.335e+04,3.582e+05
91.4,4.947e+04,2.658e+05,9.877e+04,4.140e+05
92.8,5.723e+04,2.882e+05,9.814e+04,4.436e+05
94.3,5.925e+04,2.693e+05,8.585e+04,4.144e+05
95.7,6.091e+04,2.291e+05,7.078e+04,3.608e+05
97.1,6.527e+04,2.101e+05,6.254e+04,3.379e+05
98.5,6.817e+04,2.068e+05,5.682e+04,3.318e+05
100.0,7.219e+04,1.985e+05,4.990e+04,3.206e+05
101.4,7.137e+04,1.755e+05,4.056e+04,2.874e+05
102.8,6.701e+04,1.594e+05,3.483e+04,2.612e+05
104.3,6.971e+04,1.466e+05,3.038e+04,2.467e+05
105.7,8.078e+04,1.296e+05,2.457e+04,2.349e+05
107.1,1.065e+05,1.128e+05,1.985e+04,2.391e+05
108.5,1.281e+05,8.820e+04,1.347e+04,2.297e+05
110.0,9.536e+04,8.818e+04,9.916e+03,1.935e+05
111.4,5.926e+04,8.732e+04,1.068e+04,1.573e+05
112.8,7.928e+04,8.593e+04,1.156e+04,1.768e+05
114.3,1.128e+05,9.281e+04,1.339e+04,2.190e+05
115.7,1.698e+05,1.200e+05,1.558e+04,3.054e+05
117.1,1.429e+05,1.406e+05,1.700e+04,3.005e+05
118.5,1.263e+05,1.432e+05,1.957e+04,2.891e+05
120.0,1.355e+05,1.488e+05,2.331e+04,3.076e+05
121.4,1.664e+05,1.791e+05,2.819e+04,3.737e+05
122.8,1.769e+05,2.065e+05,3.178e+04,4.152e+05
124.3,1.531e+05,2.063e+05,3.313e+04,3.925e+05
125.7,1.281e+05,1.882e+05,3.240e+04,3.487e+05
127.1,1.085e+05,1.680e+05,3.025e+04,3.068e+05
128.5,9.135e+04,1.558e+05,2.765e+04,2.748e+05
130.0,7.705e+04,1.484e+05,2.500e+04,2.504e+05
131.4,6.363e+04,1.369e+05,2.238e+04,2.229e+05
132.8,4.693e+04,9.122e+04,1.890e+04,1.570e+05
134.2,3.282e+04,3.710e+04,1.578e+04,8.569e+04
135.7,2.577e+04,2.819e+04,1.408e+04,6.804e+04
137.1,2.218e+04,2.734e+04,1.340e+04,6.292e+04
138.5,2.099e+04,2.926e+04,1.400e+04,6.425e+04
140.0,1.959e+04,3.186e+04,1.515e+04,6.660e+04
141.4,1.815e+04,3.476e+04,1.634e+04,6.925e+04
142.8,1.669e+04,3.938e+04,1.743e+04,7.350e+04
144.2,1.405e+04,4.416e+04,1.814e+04,7.635e+04
145.7,1.116e+04,4.508e+04,1.713e+04,7.337e+04
147.1,8.424e+03,4.249e+04,1.464e+04,6.555e+04
148.5,6.483e+03,4.022e+04,1.239e+04,5.909e+04
150.0,5.483e+03,3.957e+04,1.082e+04,5.587e+04
151.4,5.796e+03,4.378e+04,1.085e+04,6.042e+04
152.8,6.837e+03,5.504e+04,1.236e+04,7.424e+04
154.2,8.013e+03,7.648e+04,1.543e+04,9.992e+04
155.7,9.928e+03,9.599e+04,1.856e+04,1.245e+05
157.1,1.157e+04,9.686e+04,1.798e+04,1.264e+05
158.5,1.296e+04,9.524e+04,1.464e+04,1.228e+05
160.0,1.480e+04,8.492e+04,1.206e+04,1.118e+05
161.4,1.067e+04,5.704e+04,7.388e+03,7.510e+04
162.8,6.445e+03,3.898e+04,4.966e+03,5.039e+04
164.2,3.692e+04,7.342e+04,1.017e+04,1.205e+05
165.7,8.850e+04,1.362e+05,1.893e+04,2.437e+05
167.1,1.572e+04,3.305e+04,4.297e+03,5.307e+04
168.5,2.101e+03,9.766e+03,1.088e+03,1.295e+04
170.0,2.028e+03,6.072e+03,7.066e+02,8.807e+03
171.4,2.057e+03,3.982e+03,4.870e+02,6.525e+03
172.8,2.219e+03,3.044e+03,3.993e+02,5.662e+03
174.2,2.357e+03,2.477e+03,3.949e+02,5.229e+03
175.7,2.448e+03,1.943e+03,4.289e+02,4.820e+03
177.1,2.419e+03,1.608e+03,5.040e+02,4.531e+03
178.5,2.176e+03,1.267e+03,5.611e+02,4.004e+03
179.9,2.407e+03,1.074e+03,6.306e+02,4.111e+03
181.4,2.686e+03,1.068e+03,6.955e+02,4.449e+03
182.8,2.688e+03,1.042e+03,7.457e+02,4.476e+03
184.2,2.319e+03,9.310e+02,7.175e+02,3.968e+03
185.7,2.218e+03,1.019e+03,6.710e+02,3.908e+03
187.1,1.811e+03,1.134e+03,6.525e+02,3.598e+03
188.5,1.635e+03,1.437e+03,7.151e+02,3.787e+03
189.9,1.699e+03,1.937e+03,8.091e+02,4.446e+03
191.4,2.090e+03,2.322e+03,8.717e+02,5.284e+03
192.8,2.561e+03,2.312e+03,7.950e+02,5.668e+03
194.2,2.993e+03,2.177e+03,8.001e+02,5.970e+03
195.7,3.152e+03,2.064e+03,9.463e+02,6.162e+03
197.1,2.931e+03,2.255e+03,1.171e+03,6.358e+03
198.5,2.389e+03,2.633e+03,1.490e+03,6.512e+03
199.9,1.797e+03,2.837e+03,1.706e+03,6.340e+03
