freq,psd_x,psd_y,psd_z,psd_xyz
44.1,1.288e+03,8.675e+05,2.098e+03,8.709e+05
45.5,8.907e+02,6.752e+05,1.649e+03,6.778e+05
46.9,9.963e+02,5.692e+05,1.547e+03,5.718e+05
48.4,1.558e+03,4.892e+05,1.473e+03,4.922e+05
49.8,2.679e+03,4.468e+05,1.626e+03,4.511e+05
51.2,4.567e+03,4.199e+05,1.963e+03,4.265e+05
52.6,7.492e+03,3.804e+05,2.255e+03,3.901e+05
54.0,1.093e+04,3.271e+05,2.179e+03,3.402e+05
55.5,1.526e+04,2.920e+05,1.688e+03,3.090e+05
56.9,2.428e+04,2.811e+05,1.662e+03,3.070e+05
58.3,5.225e+04,2.825e+05,2.605e+03,3.374e+05
59.7,1.286e+05,2.774e+05,4.909e+03,4.109e+05
61.2,1.741e+05,1.980e+05,5.227e+03,3.774e+05
62.6,1.246e+05,1.254e+05,2.450e+03,2.524e+05
64.0,7.714e+04,1.060e+05,7.760e+02,1.840e+05
65.4,5.922e+04,9.715e+04,6.090e+02,1.570e+05
66.8,5.238e+04,7.676e+04,9.132e+02,1.301e+05
68.3,5.111e+04,5.034e+04,1.436e+03,1.029e+05
69.7,5.096e+04,3.063e+04,2.011e+03,8.360e+04
71.1,5.132e+04,2.081e+04,2.212e+03,7.434e+04
72.5,5.215e+04,1.673e+04,3.014e+03,7.190e+04
73.9,5.595e+04,1.758e+04,5.921e+03,7.945e+04
75.4,5.842e+04,1.929e+04,7.816e+03,8.553e+04
76.8,5.246e+04,2.176e+04,7.874e+03,8.210e+04
78.2,4.751e+04,2.336e+04,8.105e+03,7.897e+04
79.6,4.801e+04,2.509e+04,9.771e+03,8.287e+04
81.1,4.694e+04,2.790e+04,1.179e+04,8.663e+04
82.5,4.250e+04,3.078e+04,1.267e+04,8.595e+04
83.9,3.827e+04,3.326e+04,1.363e+04,8.517e+04
85.3,3.283e+04,3.712e+04,1.346e+04,8.341e+04
86.7,2.584e+04,4.170e+04,1.211e+04,7.965e+04
88.2,2.089e+04,4.398e+04,1.114e+04,7.601e+04
89.6,1.641e+04,4.654e+04,1.112e+04,7.407e+04
91.0,1.443e+04,4.977e+04,1.210e+04,7.630e+04
92.4,1.491e+04,5.255e+04,1.349e+04,8.096e+04
93.9,1.950e+04,5.191e+04,1.377e+04,8.518e+04
95.3,2.442e+04,5.529e+04,1.248e+04,9.219e+04
96.7,2.020e+04,5.619e+04,1.264e+04,8.903e+04
98.1,2.175e+04,5.782e+04,1.278e+04,9.235e+04
99.5,2.732e+04,7.126e+04,1.496e+04,1.135e+05
101.0,3.098e+04,8.331e+04,1.710e+04,1.314e+05
102.4,3.750e+04,8.828e+04,1.868e+04,1.445e+05
103.8,5.794e+04,1.079e+05,2.331e+04,1.892e+05
105.2,8.773e+04,1.319e+05,2.930e+04,2.489e+05
106.7,9.960e+04,1.228e+05,3.113e+04,2.535e+05
108.1,8.993e+04,9.636e+04,2.711e+04,2.134e+05
109.5,7.293e+04,7.114e+04,2.153e+04,1.656e+05
110.9,5.819e+04,5.213e+04,1.662e+04,1.269e+05
112.3,4.598e+04,3.774e+04,1.242e+04,9.614e+04
113.8,3.740e+04,2.830e+04,9.616e+03,7.532e+04
115.2,3.102e+04,2.140e+04,7.480e+03,5.990e+04
116.6,2.658e+04,1.643e+04,6.158e+03,4.917e+04
118.0,2.402e+04,1.288e+04,5.431e+03,4.233e+04
119.5,2.204e+04,9.919e+03,5.069e+03,3.702e+04
120.9,1.989e+04,7.285e+03,5.036e+03,3.221e+04
122.3,1.738e+04,5.034e+03,4.692e+03,2.710e+04
123.7,1.463e+04,3.120e+03,3.863e+03,2.161e+04
125.1,1.239e+04,1.887e+03,3.152e+03,1.743e+04
126.6,1.034e+04,1.147e+03,2.724e+03,1.421e+04
128.0,8.998e+03,6.732e+02,2.087e+03,1.176e+04
129.4,7.440e+03,3.352e+02,1.301e+03,9.076e+03
130.8,4.984e+03,3.829e+02,6.122e+02,5.979e+03
132.3,2.814e+03,5.050e+02,3.032e+02,3.622e+03
133.7,5.799e+02,2.057e+02,2.546e+02,1.040e+03
135.1,1.301e+02,1.253e+02,2.532e+02,5.086e+02
136.5,1.185e+02,1.645e+02,2.797e+02,5.627e+02
137.9,1.112e+02,2.170e+02,3.110e+02,6.391e+02
139.4,1.338e+02,2.541e+02,2.937e+02,6.816e+02
140.8,1.146e+02,2.068e+02,2.779e+02,5.994e+02
142.2,9.318e+01,2.002e+02,2.981e+02,5.915e+02
143.6,8.681e+01,2.112e+02,3.331e+02,6.310e+02
145.1,9.808e+01,2.488e+02,4.313e+02,7.782e+02
146.5,1.092e+02,3.657e+02,6.111e+02,1.086e+03
147.9,1.584e+02,5.755e+02,1.119e+03,1.853e+03
149.3,2.616e+02,7.182e+02,1.667e+03,2.647e+03
150.7,3.041e+02,7.696e+02,1.955e+03,3.029e+03
152.2,2.842e+02,9.101e+02,1.766e+03,2.960e+03
153.6,2.241e+02,9.652e+02,1.211e+03,2.401e+03
155.0,1.739e+02,9.311e+02,1.316e+03,2.421e+03
156.4,1.514e+02,7.850e+02,1.169e+03,2.105e+03
157.9,1.471e+02,6.508e+02,7.777e+02,1.576e+03
159.3,1.434e+02,6.774e+02,5.916e+02,1.412e+03
160.7,1.456e+02,7.607e+02,5.832e+02,1.490e+03
162.1,1.512e+02,7.001e+02,5.170e+02,1.368e+03
163.5,1.441e+02,5.882e+02,4.596e+02,1.192e+03
165.0,4.992e+02,2.258e+03,1.101e+03,3.858e+03
166.4,7.964e+03,3.701e+04,1.562e+04,6.059e+04
167.8,1.069e+04,4.972e+04,2.022e+04,8.063e+04
169.2,1.071e+03,4.559e+03,2.045e+03,7.675e+03
170.7,1.662e+02,3.286e+02,3.350e+02,8.298e+02
172.1,1.468e+02,3.013e+02,3.520e+02,8.001e+02
173.5,1.238e+02,2.776e+02,3.992e+02,8.005e+02
174.9,1.270e+02,2.731e+02,4.154e+02,8.155e+02
176.3,1.495e+02,2.714e+02,4.203e+02,8.411e+02
177.8,1.773e+02,2.843e+02,4.341e+02,8.956e+02
179.2,2.102e+02,3.037e+02,4.434e+02,9.572e+02
180.6,2.250e+02,2.721e+02,4.593e+02,9.564e+02
182.0,2.258e+02,2.437e+02,4.577e+02,9.272e+02
183.5,2.232e+02,2.938e+02,5.400e+02,1.057e+03
184.9,2.731e+02,4.611e+02,5.672e+02,1.301e+03
186.3,2.482e+02,5.644e+02,5.334e+02,1.346e+03
187.7,2.112e+02,5.415e+02,5.334e+02,1.286e+03
189.1,4.448e+02,6.114e+02,4.560e+02,1.512e+03
190.6,1.884e+03,1.474e+03,3.599e+02,3.718e+03
192.0,2.058e+03,1.551e+03,3.475e+02,3.957e+03
193.4,4.514e+03,4.053e+03,5.082e+03,1.365e+04
194.8,1.929e+04,2.063e+04,3.577e+04,7.569e+04
196.2,8.345e+03,8.835e+03,1.581e+04,3.299e+04
197.7,5.489e+02,6.301e+02,4.257e+02,1.605e+03
199.1,4.324e+02,6.056e+02,2.237e+02,1.262e+03
