freq,psd_x,psd_y,psd_z,psd_xyz
0.0,5.349e+01,9.306e+02,2.130e+01,1.005e+03
1.4,5.036e+01,5.444e+02,7.517e+01,6.699e+02
2.9,2.615e+01,2.207e+01,4.204e+01,9.027e+01
4.3,2.311e+01,1.882e+02,3.281e+01,2.441e+02
5.7,2.459e+01,1.013e+03,3.309e+01,1.071e+03
7.2,2.404e+01,1.880e+03,3.285e+01,1.936e+03
8.6,2.415e+01,2.863e+03,3.654e+01,2.924e+03
10.1,2.294e+01,3.690e+03,7.063e+01,3.783e+03
11.5,2.810e+01,4.809e+03,9.354e+01,4.931e+03
12.9,2.803e+01,7.107e+03,6.791e+01,7.203e+03
14.4,2.607e+01,9.962e+03,6.013e+01,1.005e+04
15.8,2.960e+01,1.085e+04,1.028e+02,1.098e+04
17.2,2.839e+01,1.166e+04,1.157e+02,1.180e+04
18.7,2.786e+01,1.476e+04,1.135e+02,1.490e+04
20.1,2.780e+01,1.981e+04,1.490e+02,1.999e+04
21.5,3.563e+01,2.629e+04,1.764e+02,2.650e+04
23.0,7.284e+01,3.243e+04,1.447e+02,3.265e+04
24.4,1.379e+02,4.027e+04,1.825e+02,4.059e+04
25.8,1.896e+02,5.386e+04,2.856e+02,5.434e+04
27.3,2.106e+02,7.269e+04,3.594e+02,7.326e+04
28.7,1.433e+02,9.454e+04,3.230e+02,9.501e+04
30.2,1.103e+02,1.292e+05,3.629e+02,1.297e+05
31.6,1.421e+02,1.907e+05,5.353e+02,1.914e+05
33.0,2.738e+02,3.035e+05,7.852e+02,3.046e+05
34.5,8.653e+02,5.748e+05,1.006e+03,5.767e+05
35.9,2.110e+03,1.555e+06,2.549e+03,1.559e+06
37.3,2.203e+03,2.798e+06,7.386e+03,2.808e+06
38.8,1.804e+03,2.744e+06,8.174e+03,2.754e+06
40.2,2.324e+03,2.095e+06,5.701e+03,2.103e+06
41.6,3.284e+03,1.529e+06,4.137e+03,1.537e+06
43.1,3.797e+03,1.147e+06,3.289e+03,1.154e+06
44.5,3.715e+03,8.782e+05,2.736e+03,8.847e+05
46.0,3.893e+03,6.923e+05,2.466e+03,6.987e+05
47.4,5.066e+03,5.764e+05,2.508e+03,5.840e+05
48.8,6.931e+03,4.962e+05,2.572e+03,5.057e+05
50.3,9.702e+03,4.486e+05,2.836e+03,4.612e+05
51.7,1.350e+04,4.097e+05,3.180e+03,4.263e+05
53.1,2.068e+04,3.952e+05,3.886e+03,4.198e+05
54.6,3.369e+04,3.874e+05,5.613e+03,4.267e+05
56.0,5.790e+04,3.795e+05,7.673e+03,4.451e+05
57.4,1.246e+05,4.142e+05,9.030e+03,5.478e+05
58.9,2.715e+05,4.345e+05,1.105e+04,7.171e+05
60.3,3.319e+05,2.647e+05,1.334e+04,6.100e+05
61.7,2.307e+05,9.693e+04,1.233e+04,3.400e+05
63.2,1.409e+05,5.510e+04,7.768e+03,2.038e+05
64.6,1.040e+05,4.971e+04,3.853e+03,1.576e+05
66.1,9.098e+04,4.279e+04,2.996e+03,1.368e+05
67.5,8.222e+04,3.114e+04,3.138e+03,1.165e+05
68.9,7.637e+04,1.862e+04,5.052e+03,1.000e+05
70.4,6.611e+04,1.232e+04,5.444e+03,8.388e+04
71.8,5.887e+04,1.078e+04,3.603e+03,7.326e+04
73.2,6.181e+04,1.236e+04,5.166e+03,7.934e+04
74.7,6.395e+04,1.872e+04,1.073e+04,9.340e+04
76.1,6.768e+04,2.531e+04,1.525e+04,1.082e+05
77.5,6.761e+04,2.862e+04,1.697e+04,1.132e+05
79.0,5.952e+04,2.967e+04,1.519e+04,1.044e+05
80.4,4.327e+04,3.179e+04,1.338e+04,8.844e+04
81.9,2.783e+04,3.690e+04,1.391e+04,7.864e+04
83.3,1.532e+04,3.823e+04,1.274e+04,6.629e+04
84.7,9.206e+03,3.988e+04,1.106e+04,6.015e+04
86.2,1.487e+04,4.580e+04,1.154e+04,7.221e+04
87.6,1.805e+04,5.477e+04,9.281e+03,8.210e+04
89.0,1.676e+04,5.984e+04,7.213e+03,8.381e+04
90.5,1.761e+04,6.714e+04,7.213e+03,9.196e+04
91.9,2.172e+04,7.678e+04,7.542e+03,1.060e+05
93.3,2.605e+04,7.977e+04,7.160e+03,1.130e+05
94.8,3.506e+04,8.785e+04,8.253e+03,1.312e+05
96.2,4.406e+04,9.696e+04,9.062e+03,1.501e+05
97.6,5.126e+04,9.970e+04,9.728e+03,1.607e+05
99.1,6.462e+04,1.073e+05,1.179e+04,1.838e+05
100.5,8.607e+04,1.177e+05,1.573e+04,2.195e+05
102.0,1.026e+05,1.122e+05,1.901e+04,2.338e+05
103.4,1.129e+05,1.013e+05,2.134e+04,2.356e+05
104.8,1.169e+05,9.068e+04,2.220e+04,2.298e+05
106.3,1.097e+05,7.538e+04,2.096e+04,2.060e+05
107.7,9.736e+04,5.781e+04,1.900e+04,1.742e+05
109.1,8.196e+04,4.208e+04,1.712e+04,1.412e+05
110.6,6.593e+04,2.970e+04,1.489e+04,1.105e+05
112.0,4.963e+04,2.018e+04,1.212e+04,8.193e+04
113.4,3.853e+04,1.421e+04,1.054e+04,6.328e+04
114.9,3.356e+04,1.115e+04,9.493e+03,5.420e+04
116.3,2.940e+04,8.633e+03,8.223e+03,4.626e+04
117.8,2.595e+04,6.476e+03,7.399e+03,3.983e+04
