freq,psd_x,psd_y,psd_z,psd_xyz
167.6,4.329e+03,4.959e+03,1.760e+03,1.105e+04
169.0,1.222e+03,4.547e+02,8.189e+02,2.495e+03
170.4,1.224e+03,4.601e+02,7.888e+02,2.473e+03
171.8,1.466e+03,4.893e+02,8.259e+02,2.781e+03
173.2,2.076e+03,5.717e+02,9.761e+02,3.624e+03
174.6,2.972e+03,7.744e+02,1.241e+03,4.987e+03
176.0,3.286e+03,9.801e+02,1.244e+03,5.510e+03
177.4,3.108e+03,1.072e+03,1.019e+03,5.199e+03
178.8,2.570e+03,1.103e+03,8.675e+02,4.540e+03
180.2,2.223e+03,1.086e+03,9.438e+02,4.253e+03
181.6,2.651e+03,1.029e+03,1.488e+03,5.168e+03
183.0,3.280e+03,8.737e+02,2.326e+03,6.480e+03
184.4,3.349e+03,8.063e+02,3.275e+03,7.430e+03
185.8,3.361e+03,7.791e+02,4.405e+03,8.545e+03
187.1,3.346e+03,7.404e+02,5.498e+03,9.584e+03
188.5,3.052e+03,6.709e+02,5.472e+03,9.196e+03
189.9,2.902e+03,5.734e+02,4.616e+03,8.092e+03
191.3,2.648e+03,4.760e+02,3.305e+03,6.429e+03
192.7,2.144e+03,4.200e+02,1.940e+03,4.504e+03
194.1,1.533e+03,4.002e+02,1.033e+03,2.966e+03
195.5,1.091e+03,4.167e+02,5.304e+02,2.038e+03
196.9,7.848e+02,4.394e+02,3.247e+02,1.549e+03
198.3,5.647e+02,4.367e+02,3.670e+02,1.368e+03
199.7,4.001e+02,4.713e+02,5.177e+02,1.389e+03
