freq,psd_x,psd_y,psd_z,psd_xyz
45.6,6.366e+02,5.680e+05,2.156e+03,5.708e+05
47.0,7.489e+02,4.778e+05,2.059e+03,4.806e+05
48.5,1.177e+03,4.219e+05,2.015e+03,4.251e+05
49.9,1.953e+03,3.886e+05,2.046e+03,3.926e+05
51.3,3.288e+03,3.600e+05,2.264e+03,3.656e+05
52.7,5.187e+03,3.240e+05,2.443e+03,3.316e+05
54.2,7.443e+03,2.920e+05,2.457e+03,3.019e+05
55.6,1.128e+04,2.800e+05,2.436e+03,2.937e+05
57.0,1.894e+04,2.680e+05,2.572e+03,2.895e+05
58.4,4.135e+04,2.624e+05,3.486e+03,3.073e+05
59.9,1.084e+05,2.584e+05,6.483e+03,3.733e+05
61.3,1.567e+05,1.913e+05,7.188e+03,3.552e+05
62.7,1.146e+05,1.209e+05,3.540e+03,2.390e+05
64.1,7.067e+04,1.049e+05,1.877e+03,1.774e+05
65.6,5.483e+04,9.951e+04,2.235e+03,1.566e+05
67.0,5.184e+04,7.801e+04,2.931e+03,1.328e+05
68.4,5.217e+04,4.992e+04,3.420e+03,1.055e+05
69.8,5.082e+04,3.001e+04,3.800e+03,8.462e+04
71.3,5.136e+04,1.913e+04,4.460e+03,7.495e+04
72.7,5.209e+04,1.566e+04,4.684e+03,7.244e+04
74.1,4.842e+04,1.653e+04,4.960e+03,6.991e+04
75.5,4.578e+04,1.784e+04,6.094e+03,6.971e+04
77.0,4.840e+04,1.861e+04,7.682e+03,7.469e+04
78.4,4.897e+04,1.942e+04,8.516e+03,7.690e+04
79.8,4.834e+04,2.020e+04,8.860e+03,7.740e+04
81.2,4.851e+04,2.211e+04,1.065e+04,8.127e+04
82.7,4.478e+04,2.633e+04,1.349e+04,8.461e+04
84.1,3.810e+04,3.011e+04,1.459e+04,8.280e+04
85.5,3.137e+04,3.319e+04,1.541e+04,7.997e+04
86.9,2.333e+04,3.732e+04,1.541e+04,7.607e+04
88.4,1.577e+04,4.162e+04,1.482e+04,7.221e+04
89.8,1.646e+04,4.220e+04,1.246e+04,7.111e+04
91.2,1.978e+04,4.496e+04,1.110e+04,7.584e+04
92.6,1.363e+04,4.633e+04,1.259e+04,7.255e+04
94.1,1.230e+04,4.669e+04,1.290e+04,7.188e+04
95.5,1.604e+04,5.264e+04,1.347e+04,8.215e+04
96.9,1.824e+04,5.484e+04,1.293e+04,8.602e+04
98.3,2.239e+04,5.931e+04,1.325e+04,9.496e+04
99.8,2.986e+04,7.620e+04,1.583e+04,1.219e+05
101.2,3.930e+04,9.152e+04,1.866e+04,1.495e+05
102.6,5.483e+04,1.081e+05,2.207e+04,1.850e+05
104.0,7.339e+04,1.182e+05,2.570e+04,2.173e+05
105.5,8.861e+04,1.184e+05,2.814e+04,2.351e+05
106.9,9.759e+04,1.102e+05,2.878e+04,2.366e+05
108.3,8.923e+04,8.844e+04,2.479e+04,2.025e+05
109.7,7.065e+04,6.436e+04,1.809e+04,1.531e+05
111.2,5.248e+04,4.644e+04,1.198e+04,1.109e+05
112.6,3.785e+04,3.399e+04,7.401e+03,7.924e+04
114.0,2.944e+04,2.597e+04,4.962e+03,6.037e+04
115.4,2.545e+04,2.036e+04,3.682e+03,4.949e+04
116.9,2.298e+04,1.592e+04,3.027e+03,4.193e+04
118.3,2.083e+04,1.197e+04,2.742e+03,3.555e+04
119.7,1.874e+04,8.559e+03,2.668e+03,2.996e+04
121.1,1.678e+04,5.857e+03,2.754e+03,2.540e+04
122.6,1.459e+04,3.760e+03,2.613e+03,2.096e+04
124.0,1.224e+04,2.247e+03,2.160e+03,1.665e+04
125.4,1.016e+04,1.337e+03,1.750e+03,1.325e+04
126.9,8.192e+03,7.637e+02,1.504e+03,1.046e+04
128.3,6.780e+03,4.027e+02,1.380e+03,8.563e+03
129.7,5.144e+03,3.554e+02,1.103e+03,6.602e+03
131.1,3.885e+03,5.607e+02,6.650e+02,5.111e+03
132.6,2.282e+03,5.792e+02,3.447e+02,3.206e+03
134.0,4.116e+02,2.639e+02,1.496e+02,8.251e+02
135.4,1.230e+02,1.973e+02,1.095e+02,4.298e+02
136.8,1.103e+02,2.116e+02,1.189e+02,4.408e+02
138.3,1.121e+02,2.164e+02,1.335e+02,4.620e+02
139.7,1.194e+02,2.412e+02,1.527e+02,5.133e+02
141.1,1.232e+02,2.666e+02,1.527e+02,5.425e+02
142.5,1.416e+02,3.941e+02,1.810e+02,7.167e+02
144.0,1.590e+02,5.788e+02,2.966e+02,1.034e+03
145.4,1.364e+02,4.147e+02,3.300e+02,8.811e+02
146.8,1.252e+02,3.497e+02,4.061e+02,8.809e+02
148.2,1.522e+02,5.324e+02,7.232e+02,1.408e+03
149.7,1.878e+02,7.761e+02,9.404e+02,1.904e+03
151.1,2.045e+02,7.990e+02,8.856e+02,1.889e+03
152.5,1.792e+02,6.324e+02,6.956e+02,1.507e+03
153.9,1.508e+02,5.675e+02,5.804e+02,1.299e+03
155.4,1.637e+02,4.336e+02,4.224e+02,1.020e+03
156.8,1.699e+02,3.392e+02,3.741e+02,8.831e+02
158.2,1.494e+02,4.243e+02,3.997e+02,9.733e+02
159.6,1.067e+02,5.218e+02,2.853e+02,9.138e+02
161.1,9.953e+01,4.734e+02,2.530e+02,8.260e+02
162.5,1.609e+02,4.102e+02,2.237e+02,7.948e+02
163.9,2.585e+02,4.374e+02,2.681e+02,9.641e+02
165.3,4.988e+02,1.501e+03,7.385e+02,2.739e+03
166.8,6.798e+03,3.557e+04,1.597e+04,5.834e+04
168.2,9.914e+03,5.339e+04,2.375e+04,8.705e+04
169.6,1.137e+03,5.144e+03,2.325e+03,8.607e+03
171.0,2.724e+02,7.207e+02,3.068e+02,1.300e+03
172.5,2.254e+02,6.957e+02,2.920e+02,1.213e+03
173.9,1.910e+02,6.893e+02,2.690e+02,1.149e+03
175.3,1.876e+02,6.527e+02,2.380e+02,1.078e+03
176.7,1.997e+02,5.851e+02,2.359e+02,1.021e+03
178.2,2.035e+02,4.797e+02,2.458e+02,9.290e+02
179.6,2.357e+02,4.042e+02,2.974e+02,9.373e+02
181.0,2.672e+02,4.007e+02,3.924e+02,1.060e+03
182.4,3.318e+02,4.346e+02,4.366e+02,1.203e+03
183.9,3.873e+02,4.916e+02,6.513e+02,1.530e+03
185.3,3.468e+02,5.561e+02,9.132e+02,1.816e+03
186.7,4.368e+02,6.572e+02,8.728e+02,1.967e+03
188.1,1.172e+03,1.194e+03,8.808e+02,3.248e+03
189.6,1.604e+03,1.722e+03,1.022e+03,4.347e+03
191.0,8.029e+02,1.185e+03,8.946e+02,2.882e+03
192.4,9.618e+02,1.268e+03,8.335e+02,3.063e+03
193.8,7.695e+03,8.966e+03,1.256e+04,2.922e+04
195.3,1.575e+04,2.183e+04,3.694e+04,7.453e+04
196.7,3.161e+03,4.815e+03,7.867e+03,1.584e+04
198.1,2.173e+02,5.616e+02,5.861e+02,1.365e+03
199.5,2.205e+02,5.136e+02,5.263e+02,1.260e+03
