freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.973e+01,1.115e+01,5.115e+02,5.624e+02
1.4,3.817e+01,3.256e+01,3.562e+02,4.269e+02
2.8,2.322e+01,5.828e+01,5.652e+01,1.380e+02
4.3,2.424e+01,4.594e+01,2.349e+02,3.051e+02
5.7,2.256e+01,2.977e+01,9.934e+02,1.046e+03
7.1,2.455e+01,3.424e+01,1.642e+03,1.701e+03
8.5,2.477e+01,3.616e+01,2.494e+03,2.555e+03
10.0,2.455e+01,3.387e+01,3.477e+03,3.535e+03
11.4,2.522e+01,2.963e+01,4.279e+03,4.333e+03
12.8,2.468e+01,3.746e+01,5.064e+03,5.126e+03
14.2,2.593e+01,4.901e+01,6.725e+03,6.800e+03
15.7,2.447e+01,4.233e+01,9.158e+03,9.225e+03
17.1,2.618e+01,3.966e+01,1.149e+04,1.155e+04
18.5,3.136e+01,5.045e+01,1.366e+04,1.375e+04
19.9,3.828e+01,5.703e+01,1.628e+04,1.637e+04
21.4,4.442e+01,6.793e+01,1.917e+04,1.928e+04
22.8,5.212e+01,8.452e+01,2.286e+04,2.300e+04
24.2,5.029e+01,7.761e+01,2.751e+04,2.764e+04
25.6,5.622e+01,8.730e+01,3.332e+04,3.346e+04
27.1,6.790e+01,1.391e+02,3.971e+04,3.991e+04
28.5,9.569e+01,1.739e+02,4.845e+04,4.872e+04
29.9,1.329e+02,2.173e+02,6.010e+04,6.045e+04
31.3,1.796e+02,2.728e+02,7.511e+04,7.557e+04
32.8,1.861e+02,3.921e+02,9.377e+04,9.435e+04
34.2,1.832e+02,6.160e+02,1.180e+05,1.188e+05
35.6,2.547e+02,9.185e+02,1.558e+05,1.569e+05
37.0,4.794e+02,1.391e+03,2.137e+05,2.155e+05
38.5,8.369e+02,2.619e+03,2.783e+05,2.818e+05
39.9,1.375e+03,5.287e+03,3.489e+05,3.556e+05
41.3,3.548e+03,8.688e+03,5.937e+05,6.060e+05
42.7,1.018e+04,1.271e+04,1.261e+06,1.284e+06
44.2,1.586e+04,1.682e+04,1.705e+06,1.738e+06
45.6,1.574e+04,1.639e+04,1.506e+06,1.538e+06
47.0,1.464e+04,1.328e+04,1.235e+06,1.262e+06
48.4,1.390e+04,1.090e+04,1.035e+06,1.060e+06
49.9,1.354e+04,8.187e+03,8.876e+05,9.093e+05
51.3,1.270e+04,6.421e+03,7.362e+05,7.553e+05
52.7,1.139e+04,6.420e+03,5.823e+05,6.001e+05
54.1,1.033e+04,5.980e+03,4.569e+05,4.732e+05
55.6,9.757e+03,4.676e+03,3.846e+05,3.991e+05
57.0,9.617e+03,4.011e+03,3.602e+05,3.738e+05
58.4,1.005e+04,5.906e+03,3.365e+05,3.525e+05
59.8,1.290e+04,7.027e+03,3.000e+05,3.199e+05
61.3,2.172e+04,6.124e+03,2.849e+05,3.127e+05
62.7,2.966e+04,4.732e+03,2.937e+05,3.281e+05
64.1,3.228e+04,5.180e+03,2.901e+05,3.276e+05
65.5,3.283e+04,5.932e+03,2.713e+05,3.100e+05
67.0,3.453e+04,2.900e+03,2.461e+05,2.835e+05
68.4,3.845e+04,1.056e+03,2.254e+05,2.649e+05
69.8,4.672e+04,9.852e+02,2.107e+05,2.584e+05
71.2,6.434e+04,1.114e+03,2.018e+05,2.672e+05
72.7,9.547e+04,1.061e+03,1.954e+05,2.919e+05
74.1,1.384e+05,9.553e+02,1.809e+05,3.203e+05
75.5,1.722e+05,9.292e+02,1.604e+05,3.336e+05
76.9,1.972e+05,1.003e+03,1.374e+05,3.356e+05
78.4,2.021e+05,1.167e+03,1.144e+05,3.177e+05
79.8,1.820e+05,1.358e+03,9.449e+04,2.778e+05
81.2,1.552e+05,1.515e+03,7.929e+04,2.360e+05
82.6,1.307e+05,1.430e+03,6.949e+04,2.016e+05
84.1,1.152e+05,1.215e+03,6.553e+04,1.819e+05
85.5,1.045e+05,1.312e+03,6.894e+04,1.748e+05
86.9,8.717e+04,2.016e+03,7.229e+04,1.615e+05
88.3,7.079e+04,2.178e+03,7.044e+04,1.434e+05
89.8,5.864e+04,1.640e+03,6.553e+04,1.258e+05
91.2,4.871e+04,1.213e+03,5.877e+04,1.087e+05
92.6,4.174e+04,1.138e+03,4.851e+04,9.139e+04
94.0,3.901e+04,9.860e+02,4.158e+04,8.158e+04
95.5,3.894e+04,9.011e+02,3.777e+04,7.761e+04
96.9,3.818e+04,1.225e+03,3.607e+04,7.547e+04
98.3,3.442e+04,2.444e+03,3.878e+04,7.564e+04
99.7,3.119e+04,2.738e+03,4.040e+04,7.433e+04
101.2,2.760e+04,2.443e+03,3.878e+04,6.882e+04
102.6,2.170e+04,4.244e+03,3.007e+04,5.601e+04
104.0,1.204e+04,1.238e+04,1.281e+04,3.723e+04
105.4,9.732e+03,2.252e+04,6.550e+03,3.880e+04
106.9,1.675e+04,2.529e+04,1.105e+04,5.309e+04
108.3,2.111e+04,1.931e+04,1.413e+04,5.455e+04
109.7,2.129e+04,1.421e+04,1.337e+04,4.887e+04
111.1,1.780e+04,1.197e+04,1.285e+04,4.262e+04
112.6,8.172e+03,7.775e+03,1.135e+04,2.730e+04
114.0,3.669e+03,5.631e+03,9.725e+03,1.903e+04
115.4,6.771e+03,3.152e+03,6.642e+03,1.657e+04
116.8,1.067e+04,2.073e+03,7.413e+03,2.015e+04
118.3,1.157e+04,1.225e+03,1.032e+04,2.311e+04
119.7,1.295e+04,7.774e+02,1.477e+04,2.850e+04
121.1,1.459e+04,6.510e+02,2.099e+04,3.623e+04
122.5,6.818e+03,1.013e+03,1.066e+04,1.849e+04
124.0,2.663e+03,9.921e+02,2.191e+03,5.846e+03
125.4,3.000e+03,8.964e+02,2.101e+03,5.997e+03
126.8,3.465e+03,6.010e+02,3.055e+03,7.121e+03
128.2,3.524e+03,5.698e+02,4.718e+03,8.812e+03
129.7,3.272e+03,1.261e+03,6.718e+03,1.125e+04
131.1,4.253e+03,2.021e+03,1.063e+04,1.690e+04
132.5,3.691e+03,1.700e+03,1.092e+04,1.631e+04
133.9,6.821e+02,6.252e+02,2.977e+03,4.285e+03
135.4,1.512e+02,3.617e+02,1.167e+03,1.680e+03
136.8,1.636e+02,3.181e+02,1.225e+03,1.707e+03
138.2,1.632e+02,3.075e+02,1.286e+03,1.757e+03
139.6,1.697e+02,3.422e+02,1.374e+03,1.886e+03
141.1,1.892e+02,3.947e+02,1.386e+03,1.970e+03
142.5,1.788e+02,4.856e+02,1.602e+03,2.267e+03
143.9,1.581e+02,6.896e+02,2.189e+03,3.037e+03
145.3,1.624e+02,9.490e+02,2.718e+03,3.830e+03
146.8,1.862e+02,1.115e+03,2.852e+03,4.153e+03
148.2,1.773e+02,1.491e+03,4.151e+03,5.819e+03
149.6,1.963e+02,1.813e+03,5.225e+03,7.234e+03
151.0,2.321e+02,2.158e+03,5.384e+03,7.774e+03
152.5,2.480e+02,2.423e+03,4.895e+03,7.566e+03
153.9,2.868e+02,2.836e+03,4.486e+03,7.608e+03
155.3,4.023e+02,3.044e+03,4.148e+03,7.594e+03
156.7,6.136e+02,2.783e+03,3.641e+03,7.038e+03
158.2,7.869e+02,2.328e+03,2.787e+03,5.902e+03
159.6,8.783e+02,1.901e+03,1.892e+03,4.671e+03
161.0,9.475e+02,1.499e+03,1.341e+03,3.787e+03
162.4,9.552e+02,1.298e+03,1.105e+03,3.359e+03
163.9,9.132e+02,1.208e+03,9.827e+02,3.104e+03
165.3,1.292e+03,3.614e+03,2.070e+03,6.977e+03
166.7,8.983e+03,4.445e+04,2.474e+04,7.817e+04
168.1,8.177e+03,4.045e+04,2.415e+04,7.278e+04
