freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.059e+02,9.443e+02,3.402e+01,1.284e+03
1.5,2.312e+02,5.422e+02,4.699e+01,8.204e+02
3.1,6.766e+01,3.449e+01,3.786e+01,1.400e+02
4.6,5.384e+01,3.016e+02,3.585e+01,3.913e+02
6.2,6.833e+01,1.102e+03,3.731e+01,1.208e+03
7.7,8.272e+01,2.051e+03,3.691e+01,2.170e+03
9.3,6.284e+01,3.306e+03,3.836e+01,3.407e+03
10.8,7.704e+01,5.252e+03,4.369e+01,5.373e+03
12.4,8.982e+01,6.583e+03,7.263e+01,6.745e+03
13.9,7.606e+01,7.719e+03,1.136e+02,7.909e+03
15.5,6.244e+01,1.081e+04,1.304e+02,1.100e+04
17.0,7.408e+01,1.497e+04,1.144e+02,1.516e+04
18.5,9.077e+01,2.016e+04,1.009e+02,2.035e+04
20.1,8.124e+01,2.232e+04,8.647e+01,2.248e+04
21.6,9.033e+01,2.586e+04,7.514e+01,2.603e+04
23.2,1.660e+02,3.544e+04,8.142e+01,3.568e+04
24.7,2.686e+02,4.840e+04,9.935e+01,4.877e+04
26.3,3.501e+02,6.413e+04,1.831e+02,6.466e+04
27.8,5.267e+02,9.196e+04,3.792e+02,9.286e+04
29.4,1.409e+03,1.437e+05,7.694e+02,1.459e+05
30.9,3.904e+03,2.404e+05,1.750e+03,2.460e+05
32.5,9.860e+03,4.333e+05,4.860e+03,4.480e+05
34.0,4.128e+04,9.754e+05,1.405e+04,1.031e+06
35.5,1.469e+05,2.209e+06,3.716e+04,2.393e+06
37.1,2.637e+05,2.918e+06,5.581e+04,3.237e+06
38.6,2.949e+05,2.371e+06,5.314e+04,2.719e+06
40.2,2.815e+05,1.599e+06,4.296e+04,1.924e+06
41.7,2.721e+05,1.079e+06,3.235e+04,1.383e+06
43.3,3.108e+05,8.402e+05,2.857e+04,1.180e+06
44.8,4.194e+05,7.343e+05,2.823e+04,1.182e+06
46.4,6.125e+05,6.638e+05,3.468e+04,1.311e+06
47.9,8.280e+05,5.377e+05,4.481e+04,1.411e+06
49.5,7.659e+05,2.962e+05,5.064e+04,1.113e+06
51.0,5.137e+05,1.218e+05,4.968e+04,6.852e+05
52.5,3.835e+05,6.408e+04,2.701e+04,4.746e+05
54.1,2.978e+05,4.280e+04,9.783e+03,3.504e+05
55.6,2.437e+05,3.395e+04,5.048e+03,2.827e+05
57.2,2.106e+05,3.016e+04,4.339e+03,2.451e+05
58.7,1.822e+05,2.911e+04,3.762e+03,2.150e+05
60.3,1.496e+05,3.212e+04,2.860e+03,1.846e+05
61.8,1.117e+05,3.976e+04,3.452e+03,1.549e+05
63.4,8.680e+04,3.848e+04,6.663e+03,1.319e+05
64.9,7.863e+04,2.872e+04,8.465e+03,1.158e+05
66.5,7.139e+04,2.276e+04,8.214e+03,1.024e+05
68.0,6.197e+04,2.181e+04,7.897e+03,9.167e+04
69.5,5.365e+04,2.347e+04,6.570e+03,8.369e+04
71.1,4.914e+04,2.485e+04,6.129e+03,8.011e+04
72.6,4.497e+04,2.504e+04,6.228e+03,7.623e+04
74.2,4.162e+04,2.487e+04,6.074e+03,7.256e+04
75.7,3.858e+04,2.506e+04,5.823e+03,6.946e+04
77.3,3.592e+04,2.474e+04,5.498e+03,6.616e+04
78.8,3.324e+04,2.504e+04,4.841e+03,6.313e+04
80.4,2.974e+04,2.532e+04,4.334e+03,5.939e+04
81.9,2.618e+04,2.494e+04,4.097e+03,5.521e+04
83.5,2.882e+04,2.791e+04,5.197e+03,6.192e+04
85.0,3.356e+04,3.183e+04,5.345e+03,7.074e+04
86.5,3.396e+04,3.186e+04,4.635e+03,7.046e+04
88.1,3.346e+04,3.168e+04,4.349e+03,6.949e+04
89.6,3.443e+04,3.362e+04,3.918e+03,7.197e+04
91.2,3.737e+04,3.747e+04,3.421e+03,7.826e+04
92.7,4.049e+04,3.931e+04,3.715e+03,8.352e+04
94.3,4.411e+04,4.221e+04,4.064e+03,9.039e+04
95.8,4.853e+04,4.486e+04,4.012e+03,9.740e+04
97.4,5.628e+04,4.928e+04,3.793e+03,1.093e+05
98.9,6.942e+04,5.837e+04,3.451e+03,1.312e+05
100.5,8.964e+04,7.717e+04,3.070e+03,1.699e+05
102.0,1.168e+05,9.967e+04,2.501e+03,2.190e+05
103.5,1.454e+05,1.082e+05,2.462e+03,2.561e+05
105.1,1.456e+05,9.443e+04,3.001e+03,2.430e+05
106.6,1.183e+05,7.013e+04,2.866e+03,1.913e+05
108.2,8.808e+04,4.933e+04,3.181e+03,1.406e+05
109.7,6.299e+04,3.466e+04,3.316e+03,1.010e+05
111.3,4.572e+04,2.538e+04,2.823e+03,7.392e+04
112.8,3.528e+04,1.987e+04,2.336e+03,5.748e+04
114.4,2.969e+04,1.606e+04,2.345e+03,4.809e+04
115.9,2.558e+04,1.249e+04,2.895e+03,4.096e+04
117.5,2.216e+04,9.383e+03,3.665e+03,3.521e+04
119.0,2.037e+04,6.911e+03,4.309e+03,3.159e+04
120.6,1.800e+04,4.582e+03,4.576e+03,2.716e+04
122.1,1.479e+04,2.767e+03,4.408e+03,2.197e+04
123.6,1.125e+04,2.630e+03,4.786e+03,1.867e+04
125.2,8.092e+03,4.267e+03,5.860e+03,1.822e+04
126.7,5.927e+03,6.594e+03,7.067e+03,1.959e+04
128.3,4.196e+03,1.101e+04,8.503e+03,2.371e+04
129.8,3.417e+03,1.681e+04,1.023e+04,3.046e+04
131.4,3.529e+03,2.232e+04,1.212e+04,3.798e+04
132.9,3.479e+03,1.447e+04,9.646e+03,2.759e+04
134.5,2.743e+03,3.386e+03,5.558e+03,1.169e+04
136.0,2.094e+03,3.618e+03,4.388e+03,1.010e+04
137.6,1.919e+03,5.597e+03,3.919e+03,1.144e+04
139.1,2.014e+03,5.835e+03,3.510e+03,1.136e+04
140.6,2.172e+03,4.527e+03,3.585e+03,1.028e+04
142.2,3.174e+03,3.728e+03,5.211e+03,1.211e+04
143.7,4.727e+03,4.244e+03,7.869e+03,1.684e+04
145.3,5.462e+03,4.721e+03,9.154e+03,1.934e+04
146.8,6.360e+03,5.586e+03,1.097e+04,2.291e+04
148.4,8.474e+03,7.006e+03,1.466e+04,3.014e+04
149.9,1.084e+04,8.023e+03,1.820e+04,3.706e+04
151.5,1.140e+04,7.450e+03,1.892e+04,3.776e+04
153.0,1.050e+04,6.802e+03,1.740e+04,3.470e+04
154.6,8.813e+03,6.002e+03,1.462e+04,2.943e+04
156.1,7.026e+03,4.842e+03,1.154e+04,2.341e+04
157.6,5.581e+03,4.074e+03,9.208e+03,1.886e+04
159.2,4.480e+03,3.604e+03,7.586e+03,1.567e+04
160.7,3.788e+03,3.483e+03,6.540e+03,1.381e+04
162.3,3.327e+03,3.204e+03,5.848e+03,1.238e+04
163.8,3.455e+03,3.090e+03,5.945e+03,1.249e+04
165.4,3.422e+03,2.955e+03,5.863e+03,1.224e+04
166.9,2.744e+03,2.488e+03,4.842e+03,1.007e+04
168.5,2.807e+03,2.179e+03,4.923e+03,9.909e+03
170.0,2.884e+03,1.943e+03,5.024e+03,9.850e+03
171.6,2.956e+03,1.857e+03,5.074e+03,9.887e+03
173.1,3.136e+03,1.936e+03,5.096e+03,1.017e+04
174.6,3.297e+03,2.107e+03,5.371e+03,1.078e+04
176.2,3.342e+03,2.239e+03,5.493e+03,1.107e+04
177.7,2.973e+03,2.070e+03,5.206e+03,1.025e+04
179.3,2.792e+03,2.019e+03,5.119e+03,9.930e+03
180.8,2.220e+03,1.669e+03,4.846e+03,8.735e+03
182.4,2.080e+03,1.335e+03,5.145e+03,8.561e+03
183.9,2.440e+03,1.340e+03,5.984e+03,9.764e+03
185.5,2.820e+03,1.613e+03,6.755e+03,1.119e+04
187.0,2.762e+03,1.797e+03,6.764e+03,1.132e+04
188.6,2.587e+03,1.863e+03,6.341e+03,1.079e+04
190.1,2.269e+03,1.900e+03,5.725e+03,9.894e+03
191.6,1.901e+03,1.894e+03,5.001e+03,8.796e+03
193.2,1.657e+03,2.159e+03,4.211e+03,8.027e+03
194.7,1.552e+03,2.640e+03,3.461e+03,7.653e+03
196.3,1.701e+03,3.244e+03,2.939e+03,7.884e+03
197.8,1.996e+03,3.481e+03,2.812e+03,8.289e+03
199.4,2.154e+03,3.125e+03,2.745e+03,8.025e+03
