freq,psd_x,psd_y,psd_z,psd_xyz
44.2,1.643e+06,5.118e+04,7.497e+03,1.701e+06
45.7,1.266e+06,4.952e+04,7.328e+03,1.323e+06
47.1,1.002e+06,4.809e+04,7.476e+03,1.057e+06
48.5,8.187e+05,4.582e+04,6.541e+03,8.711e+05
49.9,6.905e+05,4.491e+04,5.824e+03,7.412e+05
51.4,5.966e+05,4.513e+04,6.378e+03,6.481e+05
52.8,5.451e+05,4.800e+04,6.556e+03,5.996e+05
54.2,5.207e+05,5.326e+04,7.146e+03,5.811e+05
55.7,5.050e+05,6.174e+04,8.715e+03,5.754e+05
57.1,4.950e+05,7.189e+04,1.073e+04,5.776e+05
58.5,4.710e+05,7.281e+04,1.153e+04,5.554e+05
59.9,4.398e+05,6.736e+04,1.068e+04,5.178e+05
61.4,4.252e+05,6.253e+04,9.798e+03,4.975e+05
62.8,4.211e+05,5.907e+04,9.752e+03,4.899e+05
64.2,4.294e+05,5.862e+04,1.067e+04,4.987e+05
65.6,4.586e+05,6.287e+04,1.210e+04,5.335e+05
67.1,4.992e+05,7.158e+04,1.418e+04,5.850e+05
68.5,5.404e+05,8.626e+04,1.785e+04,6.445e+05
69.9,5.768e+05,1.078e+05,2.396e+04,7.085e+05
71.3,5.711e+05,1.252e+05,2.793e+04,7.243e+05
72.8,4.997e+05,1.292e+05,2.822e+04,6.571e+05
74.2,3.924e+05,1.216e+05,2.426e+04,5.382e+05
75.6,2.736e+05,1.011e+05,2.023e+04,3.949e+05
77.1,1.833e+05,8.046e+04,2.019e+04,2.840e+05
78.5,1.276e+05,6.503e+04,2.506e+04,2.177e+05
79.9,8.728e+04,5.090e+04,2.360e+04,1.618e+05
81.3,5.202e+04,3.282e+04,1.394e+04,9.878e+04
82.8,2.805e+04,1.742e+04,1.122e+04,5.669e+04
84.2,1.394e+04,1.067e+04,1.149e+04,3.609e+04
85.6,6.274e+03,9.182e+03,1.007e+04,2.552e+04
87.0,5.119e+03,1.210e+04,1.084e+04,2.806e+04
88.5,7.023e+03,2.256e+04,7.534e+03,3.712e+04
89.9,9.032e+03,3.812e+04,6.141e+03,5.329e+04
91.3,1.263e+04,6.226e+04,5.381e+03,8.027e+04
92.8,1.823e+04,1.010e+05,8.091e+03,1.273e+05
94.2,2.202e+04,1.364e+05,8.820e+03,1.673e+05
95.6,2.612e+04,1.722e+05,6.660e+03,2.050e+05
97.0,2.681e+04,1.834e+05,6.517e+03,2.168e+05
98.5,2.352e+04,1.745e+05,7.504e+03,2.056e+05
99.9,1.984e+04,1.598e+05,8.593e+03,1.883e+05
101.3,1.710e+04,1.446e+05,9.896e+03,1.716e+05
102.7,1.624e+04,1.393e+05,9.583e+03,1.651e+05
104.2,1.497e+04,1.346e+05,7.831e+03,1.574e+05
105.6,1.229e+04,1.214e+05,6.909e+03,1.406e+05
107.0,9.870e+03,1.059e+05,7.025e+03,1.227e+05
108.4,8.060e+03,9.074e+04,7.383e+03,1.062e+05
109.9,6.947e+03,7.937e+04,7.889e+03,9.421e+04
111.3,6.349e+03,6.804e+04,8.240e+03,8.263e+04
112.7,6.010e+03,5.616e+04,8.062e+03,7.024e+04
114.2,6.418e+03,5.072e+04,7.956e+03,6.510e+04
115.6,7.776e+03,5.496e+04,9.586e+03,7.232e+04
117.0,1.003e+04,7.120e+04,1.510e+04,9.633e+04
118.4,1.018e+04,7.023e+04,2.117e+04,1.016e+05
119.9,1.008e+04,6.736e+04,2.539e+04,1.028e+05
121.3,9.325e+03,6.276e+04,2.221e+04,9.429e+04
122.7,8.753e+03,6.736e+04,1.385e+04,8.996e+04
124.1,7.403e+03,7.309e+04,1.341e+04,9.390e+04
125.6,5.699e+03,7.638e+04,1.705e+04,9.913e+04
127.0,3.936e+03,7.315e+04,1.442e+04,9.151e+04
128.4,2.281e+03,6.637e+04,1.096e+04,7.961e+04
129.9,1.130e+03,5.621e+04,1.037e+04,6.771e+04
131.3,5.370e+02,4.352e+04,9.554e+03,5.361e+04
132.7,3.147e+02,2.457e+04,8.305e+03,3.319e+04
134.1,2.329e+02,3.828e+03,6.913e+03,1.097e+04
135.6,2.130e+02,5.265e+02,7.381e+03,8.121e+03
137.0,2.369e+02,4.142e+02,8.165e+03,8.816e+03
138.4,3.068e+02,3.602e+02,8.944e+03,9.611e+03
139.8,3.826e+02,3.324e+02,9.425e+03,1.014e+04
141.3,3.561e+02,2.389e+02,8.286e+03,8.881e+03
142.7,3.587e+02,2.346e+02,8.236e+03,8.829e+03
144.1,3.925e+02,3.187e+02,8.750e+03,9.461e+03
145.6,4.099e+02,3.378e+02,8.369e+03,9.117e+03
147.0,3.854e+02,3.431e+02,8.010e+03,8.739e+03
148.4,2.827e+02,3.935e+02,7.980e+03,8.656e+03
149.8,1.956e+02,4.355e+02,6.535e+03,7.166e+03
151.3,1.921e+02,3.756e+02,5.776e+03,6.344e+03
152.7,1.766e+02,3.756e+02,5.044e+03,5.596e+03
154.1,1.812e+02,4.163e+02,4.129e+03,4.726e+03
155.5,1.873e+02,5.032e+02,3.105e+03,3.795e+03
157.0,1.774e+02,5.588e+02,2.355e+03,3.091e+03
158.4,1.610e+02,5.525e+02,1.914e+03,2.628e+03
159.8,1.904e+02,4.916e+02,1.770e+03,2.452e+03
161.2,2.214e+02,4.207e+02,1.875e+03,2.517e+03
162.7,2.179e+02,3.903e+02,1.800e+03,2.408e+03
164.1,1.575e+02,3.897e+02,1.034e+03,1.581e+03
165.5,1.243e+02,5.021e+02,8.376e+02,1.464e+03
167.0,1.269e+02,7.204e+02,9.742e+02,1.821e+03
168.4,1.803e+02,8.206e+02,1.149e+03,2.149e+03
169.8,1.926e+02,5.858e+02,1.832e+03,2.610e+03
171.2,1.537e+02,4.292e+02,2.084e+03,2.667e+03
172.7,1.383e+02,3.857e+02,2.453e+03,2.977e+03
174.1,1.405e+02,3.990e+02,2.823e+03,3.363e+03
175.5,1.349e+02,3.812e+02,2.780e+03,3.296e+03
176.9,1.380e+02,3.977e+02,2.562e+03,3.098e+03
178.4,1.512e+02,4.156e+02,2.334e+03,2.901e+03
179.8,1.509e+02,3.705e+02,2.018e+03,2.540e+03
181.2,1.416e+02,3.329e+02,1.915e+03,2.389e+03
182.7,1.527e+02,4.087e+02,2.065e+03,2.626e+03
184.1,1.677e+02,4.182e+02,1.991e+03,2.577e+03
185.5,1.719e+02,3.053e+02,1.685e+03,2.162e+03
186.9,1.847e+02,3.467e+02,1.611e+03,2.142e+03
188.4,1.803e+02,3.936e+02,1.571e+03,2.145e+03
189.8,1.827e+02,4.227e+02,1.419e+03,2.025e+03
191.2,2.069e+02,4.364e+02,1.146e+03,1.789e+03
192.6,2.402e+02,4.240e+02,9.769e+02,1.641e+03
194.1,2.087e+02,6.151e+02,1.641e+03,2.464e+03
195.5,1.750e+02,1.379e+03,3.417e+03,4.972e+03
196.9,2.373e+02,1.766e+03,3.275e+03,5.278e+03
198.3,3.039e+02,2.497e+03,3.846e+03,6.647e+03
199.8,3.913e+02,2.614e+03,4.138e+03,7.143e+03
