freq,psd_x,psd_y,psd_z,psd_xyz
56.8,2.710e+05,2.018e+03,4.325e+04,3.163e+05
58.3,2.100e+05,7.408e+02,2.348e+04,2.342e+05
59.7,2.262e+05,5.480e+02,1.846e+04,2.452e+05
61.2,2.176e+05,1.507e+03,1.490e+04,2.340e+05
62.7,1.874e+05,3.061e+03,1.349e+04,2.039e+05
64.1,1.646e+05,4.677e+03,1.508e+04,1.844e+05
65.6,1.418e+05,4.992e+03,1.558e+04,1.624e+05
67.0,1.172e+05,3.884e+03,1.325e+04,1.343e+05
68.5,9.335e+04,2.786e+03,1.053e+04,1.067e+05
69.9,7.326e+04,2.203e+03,8.532e+03,8.400e+04
71.4,5.579e+04,1.852e+03,7.048e+03,6.469e+04
72.9,4.040e+04,1.699e+03,5.822e+03,4.792e+04
74.3,2.822e+04,1.612e+03,4.722e+03,3.456e+04
75.8,2.008e+04,1.511e+03,3.716e+03,2.530e+04
77.2,1.592e+04,1.561e+03,3.197e+03,2.068e+04
78.7,1.374e+04,1.779e+03,2.938e+03,1.845e+04
80.1,1.433e+04,2.471e+03,3.342e+03,2.015e+04
81.6,1.579e+04,3.722e+03,4.320e+03,2.384e+04
83.1,1.575e+04,5.433e+03,5.380e+03,2.657e+04
84.5,1.598e+04,8.033e+03,6.897e+03,3.091e+04
86.0,1.555e+04,1.218e+04,8.844e+03,3.658e+04
87.4,1.410e+04,1.722e+04,1.104e+04,4.236e+04
88.9,1.141e+04,2.289e+04,1.272e+04,4.701e+04
90.3,8.210e+03,2.635e+04,1.365e+04,4.820e+04
91.8,5.660e+03,2.577e+04,1.250e+04,4.393e+04
93.3,4.456e+03,2.540e+04,1.180e+04,4.166e+04
94.7,6.347e+03,2.324e+04,1.163e+04,4.122e+04
96.2,7.403e+03,2.477e+04,1.256e+04,4.474e+04
97.6,5.552e+03,3.717e+04,1.440e+04,5.712e+04
99.1,6.804e+03,4.639e+04,1.565e+04,6.884e+04
100.6,8.574e+03,5.176e+04,1.611e+04,7.644e+04
102.0,1.146e+04,5.331e+04,1.686e+04,8.163e+04
103.5,1.252e+04,5.092e+04,1.802e+04,8.145e+04
104.9,1.262e+04,5.381e+04,1.902e+04,8.545e+04
106.4,1.433e+04,5.535e+04,1.924e+04,8.892e+04
107.8,1.922e+04,5.748e+04,2.037e+04,9.706e+04
109.3,2.310e+04,6.762e+04,2.451e+04,1.152e+05
110.8,2.746e+04,8.004e+04,2.980e+04,1.373e+05
112.2,3.518e+04,9.072e+04,3.834e+04,1.642e+05
113.7,4.413e+04,1.117e+05,6.048e+04,2.163e+05
115.1,4.724e+04,1.292e+05,7.606e+04,2.525e+05
116.6,4.356e+04,1.307e+05,7.500e+04,2.492e+05
118.0,3.989e+04,1.423e+05,7.537e+04,2.576e+05
119.5,4.438e+04,1.761e+05,8.648e+04,3.069e+05
121.0,6.504e+04,2.125e+05,1.091e+05,3.866e+05
122.4,9.765e+04,2.266e+05,1.289e+05,4.532e+05
123.9,1.458e+05,2.322e+05,1.469e+05,5.249e+05
125.3,2.169e+05,2.406e+05,1.719e+05,6.295e+05
126.8,2.973e+05,2.566e+05,2.035e+05,7.574e+05
128.2,3.972e+05,3.055e+05,2.578e+05,9.605e+05
129.7,4.924e+05,3.693e+05,3.159e+05,1.178e+06
131.2,5.947e+05,4.566e+05,3.793e+05,1.431e+06
132.6,5.067e+05,4.010e+05,3.205e+05,1.228e+06
134.1,1.210e+05,1.028e+05,7.617e+04,3.000e+05
135.5,3.167e+04,3.326e+04,2.002e+04,8.495e+04
137.0,3.527e+04,4.050e+04,2.402e+04,9.980e+04
138.4,4.024e+04,5.202e+04,2.980e+04,1.221e+05
139.9,4.722e+04,6.632e+04,3.674e+04,1.503e+05
141.4,5.727e+04,8.229e+04,4.446e+04,1.840e+05
142.8,6.764e+04,9.506e+04,5.044e+04,2.131e+05
144.3,7.610e+04,1.080e+05,5.530e+04,2.394e+05
145.7,7.975e+04,1.158e+05,5.722e+04,2.527e+05
147.2,7.034e+04,1.055e+05,5.160e+04,2.274e+05
148.6,5.252e+04,8.625e+04,4.151e+04,1.803e+05
150.1,3.832e+04,7.005e+04,3.295e+04,1.413e+05
151.6,2.699e+04,5.443e+04,2.532e+04,1.067e+05
153.0,1.771e+04,4.002e+04,1.851e+04,7.623e+04
154.5,1.004e+04,2.738e+04,1.261e+04,5.002e+04
155.9,7.089e+03,2.277e+04,9.871e+03,3.973e+04
157.4,6.944e+03,2.453e+04,9.420e+03,4.089e+04
158.8,6.535e+03,2.518e+04,8.620e+03,4.034e+04
160.3,5.803e+03,2.536e+04,7.568e+03,3.873e+04
161.8,5.823e+03,2.717e+04,7.017e+03,4.001e+04
163.2,6.450e+03,2.916e+04,6.511e+03,4.212e+04
164.7,7.408e+03,2.839e+04,5.615e+03,4.142e+04
166.1,8.863e+03,2.374e+04,4.265e+03,3.686e+04
167.6,1.017e+04,1.831e+04,3.175e+03,3.165e+04
169.0,1.029e+04,1.396e+04,2.210e+03,2.646e+04
170.5,9.798e+03,1.123e+04,1.571e+03,2.259e+04
172.0,9.054e+03,9.025e+03,1.216e+03,1.929e+04
173.4,7.556e+03,6.444e+03,8.867e+02,1.489e+04
174.9,6.419e+03,4.650e+03,6.660e+02,1.174e+04
176.3,6.177e+03,3.591e+03,5.526e+02,1.032e+04
177.8,6.256e+03,2.860e+03,5.061e+02,9.623e+03
179.2,6.096e+03,2.133e+03,4.597e+02,8.689e+03
180.7,6.516e+03,1.717e+03,4.347e+02,8.667e+03
182.2,6.725e+03,1.420e+03,4.119e+02,8.557e+03
183.6,6.389e+03,1.125e+03,4.397e+02,7.954e+03
185.1,6.000e+03,8.896e+02,4.503e+02,7.340e+03
186.5,5.925e+03,7.359e+02,5.072e+02,7.168e+03
188.0,6.198e+03,6.708e+02,5.662e+02,7.435e+03
189.4,6.750e+03,6.495e+02,6.273e+02,8.027e+03
190.9,7.475e+03,6.166e+02,7.172e+02,8.808e+03
192.4,9.061e+03,6.431e+02,7.281e+02,1.043e+04
193.8,9.941e+03,7.406e+02,7.667e+02,1.145e+04
195.3,8.456e+03,7.463e+02,8.067e+02,1.001e+04
196.7,7.310e+03,8.492e+02,8.833e+02,9.042e+03
198.2,6.962e+03,9.236e+02,8.590e+02,8.744e+03
199.6,6.560e+03,9.378e+02,8.565e+02,8.354e+03
