freq,psd_x,psd_y,psd_z,psd_xyz
75.5,2.376e+04,9.789e+03,3.650e+03,3.720e+04
76.9,2.057e+04,9.987e+03,3.102e+03,3.366e+04
78.3,1.902e+04,1.048e+04,2.784e+03,3.229e+04
79.7,1.853e+04,1.100e+04,2.810e+03,3.234e+04
81.2,1.914e+04,1.140e+04,2.868e+03,3.341e+04
82.6,2.032e+04,1.178e+04,3.095e+03,3.519e+04
84.0,1.995e+04,1.197e+04,3.544e+03,3.547e+04
85.4,2.036e+04,1.292e+04,3.480e+03,3.677e+04
86.9,2.425e+04,1.560e+04,3.220e+03,4.306e+04
88.3,2.511e+04,1.905e+04,3.695e+03,4.785e+04
89.7,2.440e+04,2.255e+04,3.585e+03,5.054e+04
91.1,2.301e+04,2.353e+04,2.805e+03,4.934e+04
92.6,2.132e+04,2.272e+04,2.213e+03,4.626e+04
94.0,1.719e+04,2.247e+04,2.778e+03,4.245e+04
95.4,1.252e+04,2.333e+04,4.221e+03,4.007e+04
96.8,1.268e+04,2.500e+04,6.068e+03,4.375e+04
98.3,1.386e+04,2.835e+04,7.032e+03,4.924e+04
99.7,1.597e+04,3.730e+04,1.042e+04,6.368e+04
101.1,1.968e+04,4.416e+04,1.057e+04,7.441e+04
102.5,2.324e+04,4.987e+04,1.093e+04,8.404e+04
104.0,2.918e+04,4.954e+04,1.113e+04,8.985e+04
105.4,2.871e+04,3.925e+04,9.387e+03,7.735e+04
106.8,2.587e+04,3.064e+04,8.049e+03,6.456e+04
108.2,2.072e+04,2.132e+04,5.989e+03,4.803e+04
109.7,1.411e+04,1.251e+04,3.634e+03,3.026e+04
111.1,7.775e+03,6.175e+03,1.838e+03,1.579e+04
112.5,4.151e+03,3.757e+03,1.003e+03,8.911e+03
113.9,3.605e+03,3.441e+03,7.930e+02,7.840e+03
115.4,4.647e+03,3.753e+03,8.890e+02,9.289e+03
116.8,6.104e+03,4.183e+03,9.263e+02,1.121e+04
118.2,7.869e+03,4.454e+03,9.609e+02,1.328e+04
119.6,9.575e+03,4.325e+03,1.175e+03,1.508e+04
121.0,1.080e+04,3.663e+03,1.536e+03,1.600e+04
122.5,1.155e+04,2.683e+03,1.912e+03,1.614e+04
123.9,1.201e+04,1.960e+03,2.417e+03,1.639e+04
125.3,1.205e+04,1.844e+03,2.906e+03,1.680e+04
126.7,1.201e+04,1.842e+03,2.309e+03,1.616e+04
128.2,4.247e+03,6.362e+02,1.090e+03,5.973e+03
129.6,4.796e+02,1.834e+02,1.041e+03,1.704e+03
131.0,4.478e+02,2.777e+02,1.823e+03,2.549e+03
132.4,5.318e+02,3.809e+02,1.940e+03,2.853e+03
133.9,1.721e+02,1.606e+02,5.395e+02,8.723e+02
135.3,5.520e+01,9.727e+01,1.652e+02,3.177e+02
136.7,5.242e+01,1.015e+02,1.453e+02,2.992e+02
138.1,4.793e+01,1.043e+02,1.189e+02,2.711e+02
139.6,4.463e+01,1.322e+02,1.107e+02,2.874e+02
141.0,4.535e+01,1.805e+02,1.219e+02,3.478e+02
142.4,4.831e+01,2.611e+02,1.448e+02,4.542e+02
143.8,4.499e+01,2.667e+02,1.515e+02,4.632e+02
145.3,4.694e+01,2.133e+02,1.529e+02,4.131e+02
146.7,5.127e+01,2.700e+02,1.733e+02,4.946e+02
148.1,6.283e+01,4.946e+02,2.905e+02,8.479e+02
149.5,7.117e+01,5.747e+02,3.138e+02,9.597e+02
151.0,8.552e+01,5.033e+02,2.609e+02,8.497e+02
152.4,1.458e+02,4.942e+02,3.961e+02,1.036e+03
153.8,2.097e+02,4.419e+02,6.462e+02,1.298e+03
155.2,2.558e+02,3.863e+02,9.522e+02,1.594e+03
156.6,2.364e+02,3.117e+02,9.948e+02,1.543e+03
158.1,1.342e+02,2.090e+02,6.646e+02,1.008e+03
159.5,9.302e+01,1.598e+02,5.029e+02,7.557e+02
160.9,8.486e+01,1.682e+02,3.839e+02,6.369e+02
162.3,1.069e+02,1.654e+02,3.446e+02,6.169e+02
163.8,9.587e+01,1.264e+02,3.383e+02,5.606e+02
165.2,6.615e+02,3.449e+03,1.826e+03,5.937e+03
166.6,8.684e+03,4.898e+04,2.111e+04,7.878e+04
168.0,7.120e+03,3.994e+04,1.673e+04,6.379e+04
169.5,3.707e+02,1.988e+03,1.287e+03,3.645e+03
170.9,1.494e+02,8.650e+02,1.052e+03,2.067e+03
172.3,2.103e+02,1.018e+03,9.947e+02,2.223e+03
173.7,1.465e+02,4.848e+02,3.453e+02,9.766e+02
175.2,1.337e+02,3.275e+02,2.316e+02,6.929e+02
176.6,1.387e+02,2.817e+02,2.266e+02,6.469e+02
178.0,1.348e+02,2.749e+02,2.213e+02,6.310e+02
179.4,1.085e+02,2.772e+02,2.149e+02,6.006e+02
180.9,1.139e+02,3.168e+02,2.566e+02,6.873e+02
182.3,1.766e+02,3.929e+02,3.328e+02,9.023e+02
183.7,2.321e+02,3.823e+02,3.706e+02,9.850e+02
185.1,2.366e+02,3.414e+02,4.414e+02,1.019e+03
186.6,2.288e+02,3.325e+02,4.492e+02,1.011e+03
188.0,2.126e+02,3.475e+02,4.764e+02,1.036e+03
189.4,2.332e+02,3.625e+02,3.590e+02,9.547e+02
190.8,3.058e+02,4.354e+02,2.794e+02,1.021e+03
192.3,8.292e+02,6.035e+02,3.325e+02,1.765e+03
193.7,1.009e+04,8.755e+03,8.397e+03,2.725e+04
195.1,2.684e+04,2.703e+04,2.848e+04,8.234e+04
196.5,5.893e+03,6.115e+03,6.278e+03,1.829e+04
197.9,3.545e+02,5.501e+02,2.682e+02,1.173e+03
199.4,4.195e+02,5.695e+02,2.408e+02,1.230e+03
