freq,psd_x,psd_y,psd_z,psd_xyz
118.7,1.590e+04,1.433e+04,1.067e+05,1.369e+05
120.2,1.202e+04,1.070e+04,9.254e+04,1.153e+05
121.6,6.326e+03,6.639e+03,7.457e+04,8.754e+04
123.0,4.520e+03,4.549e+03,6.641e+04,7.548e+04
124.5,3.073e+03,3.193e+03,5.731e+04,6.357e+04
125.9,2.141e+03,2.611e+03,5.037e+04,5.512e+04
127.3,1.989e+03,2.173e+03,4.485e+04,4.901e+04
128.8,2.228e+03,2.130e+03,4.247e+04,4.683e+04
130.2,2.144e+03,2.416e+03,4.147e+04,4.603e+04
131.6,1.559e+03,2.465e+03,3.623e+04,4.026e+04
133.0,1.031e+03,1.845e+03,1.914e+04,2.201e+04
134.5,8.713e+02,1.171e+03,3.061e+03,5.103e+03
135.9,9.130e+02,9.687e+02,1.259e+03,3.141e+03
137.3,1.055e+03,8.465e+02,1.077e+03,2.979e+03
138.8,1.305e+03,7.290e+02,9.178e+02,2.952e+03
140.2,1.708e+03,6.486e+02,6.907e+02,3.048e+03
141.6,1.852e+03,5.569e+02,5.926e+02,3.002e+03
143.1,1.873e+03,4.281e+02,6.757e+02,2.976e+03
144.5,2.255e+03,4.011e+02,7.377e+02,3.394e+03
145.9,2.783e+03,3.889e+02,7.211e+02,3.893e+03
147.3,3.424e+03,3.983e+02,6.341e+02,4.456e+03
148.8,4.099e+03,3.975e+02,6.363e+02,5.133e+03
150.2,5.126e+03,4.028e+02,5.898e+02,6.119e+03
151.6,6.676e+03,4.164e+02,5.036e+02,7.597e+03
153.1,8.075e+03,4.356e+02,4.962e+02,9.007e+03
154.5,9.232e+03,4.954e+02,5.305e+02,1.026e+04
155.9,1.029e+04,4.968e+02,5.091e+02,1.130e+04
157.4,1.141e+04,4.799e+02,4.647e+02,1.235e+04
158.8,1.186e+04,4.668e+02,4.659e+02,1.279e+04
160.2,1.276e+04,4.810e+02,4.858e+02,1.373e+04
161.7,1.371e+04,5.156e+02,4.607e+02,1.469e+04
163.1,1.493e+04,5.519e+02,5.154e+02,1.600e+04
164.5,1.638e+04,5.463e+02,6.789e+02,1.761e+04
165.9,1.567e+04,4.765e+02,7.214e+02,1.687e+04
167.4,1.333e+04,4.120e+02,7.300e+02,1.447e+04
168.8,1.216e+04,4.066e+02,8.522e+02,1.342e+04
170.2,1.108e+04,3.654e+02,8.538e+02,1.230e+04
171.7,1.030e+04,3.263e+02,8.689e+02,1.150e+04
173.1,1.056e+04,3.401e+02,9.465e+02,1.184e+04
174.5,1.083e+04,3.567e+02,1.066e+03,1.226e+04
176.0,1.093e+04,3.787e+02,1.182e+03,1.250e+04
177.4,9.445e+03,3.713e+02,1.221e+03,1.104e+04
178.8,8.676e+03,3.750e+02,1.476e+03,1.053e+04
180.3,8.038e+03,3.681e+02,1.520e+03,9.927e+03
181.7,8.002e+03,4.150e+02,1.626e+03,1.004e+04
183.1,7.676e+03,4.409e+02,1.636e+03,9.753e+03
184.5,7.445e+03,4.517e+02,1.674e+03,9.571e+03
186.0,7.287e+03,4.982e+02,1.671e+03,9.456e+03
187.4,7.059e+03,5.494e+02,1.488e+03,9.097e+03
188.8,6.559e+03,5.176e+02,1.343e+03,8.420e+03
190.3,5.975e+03,4.819e+02,1.190e+03,7.647e+03
191.7,5.552e+03,4.825e+02,1.037e+03,7.071e+03
193.1,5.413e+03,5.340e+02,1.010e+03,6.956e+03
194.6,5.429e+03,5.297e+02,8.968e+02,6.856e+03
196.0,6.026e+03,5.624e+02,9.248e+02,7.513e+03
197.4,6.089e+03,5.450e+02,8.301e+02,7.464e+03
198.9,6.520e+03,5.918e+02,8.630e+02,7.975e+03
