freq,psd_x,psd_y,psd_z,psd_xyz
90.0,5.827e+04,1.586e+03,1.116e+05,1.714e+05
91.4,5.399e+04,1.567e+03,1.022e+05,1.577e+05
92.8,5.215e+04,1.865e+03,8.727e+04,1.413e+05
94.3,4.670e+04,2.628e+03,7.614e+04,1.255e+05
95.7,3.852e+04,5.161e+03,6.593e+04,1.096e+05
97.1,3.148e+04,6.980e+03,5.891e+04,9.738e+04
98.6,3.004e+04,5.932e+03,5.695e+04,9.292e+04
100.0,2.622e+04,7.131e+03,5.090e+04,8.425e+04
101.4,2.064e+04,9.174e+03,4.434e+04,7.415e+04
102.8,1.474e+04,1.278e+04,4.002e+04,6.754e+04
104.3,8.885e+03,1.536e+04,3.662e+04,6.087e+04
105.7,6.843e+03,1.552e+04,3.416e+04,5.652e+04
107.1,8.699e+03,1.350e+04,3.434e+04,5.653e+04
108.6,1.077e+04,1.052e+04,3.632e+04,5.760e+04
110.0,1.093e+04,8.627e+03,3.670e+04,5.626e+04
111.4,9.632e+03,7.564e+03,3.431e+04,5.151e+04
112.8,8.532e+03,6.216e+03,3.098e+04,4.572e+04
114.3,8.072e+03,4.409e+03,2.861e+04,4.109e+04
115.7,7.758e+03,2.750e+03,2.708e+04,3.759e+04
117.1,6.998e+03,1.738e+03,2.568e+04,3.442e+04
118.6,5.762e+03,1.635e+03,2.405e+04,3.145e+04
120.0,4.757e+03,2.048e+03,2.267e+04,2.948e+04
121.4,4.006e+03,2.212e+03,2.115e+04,2.736e+04
122.8,3.269e+03,2.222e+03,1.943e+04,2.492e+04
124.3,2.803e+03,2.245e+03,1.838e+04,2.343e+04
125.7,2.750e+03,2.016e+03,1.808e+04,2.285e+04
127.1,3.079e+03,2.220e+03,2.100e+04,2.630e+04
128.6,3.437e+03,2.618e+03,2.732e+04,3.338e+04
130.0,3.903e+03,2.444e+03,3.522e+04,4.157e+04
131.4,3.806e+03,2.256e+03,4.217e+04,4.823e+04
132.8,2.846e+03,2.541e+03,4.140e+04,4.678e+04
134.3,1.618e+03,3.283e+03,3.598e+04,4.088e+04
135.7,1.426e+03,4.271e+03,4.038e+04,4.608e+04
137.1,1.239e+03,5.122e+03,4.250e+04,4.886e+04
138.6,9.634e+02,5.934e+03,4.116e+04,4.805e+04
140.0,6.143e+02,6.507e+03,3.476e+04,4.188e+04
141.4,3.424e+02,7.166e+03,2.733e+04,3.484e+04
142.8,3.788e+02,7.758e+03,2.502e+04,3.316e+04
144.3,5.299e+02,8.336e+03,2.897e+04,3.783e+04
145.7,7.852e+02,8.919e+03,2.591e+04,3.562e+04
147.1,1.059e+03,9.120e+03,2.198e+04,3.216e+04
148.6,1.264e+03,9.247e+03,2.037e+04,3.088e+04
150.0,1.496e+03,9.638e+03,1.960e+04,3.074e+04
151.4,1.784e+03,1.010e+04,1.599e+04,2.787e+04
152.8,1.900e+03,9.064e+03,1.356e+04,2.452e+04
154.3,2.050e+03,7.776e+03,1.230e+04,2.213e+04
155.7,2.319e+03,6.724e+03,1.231e+04,2.136e+04
157.1,2.386e+03,5.561e+03,1.349e+04,2.144e+04
158.6,2.209e+03,4.565e+03,1.411e+04,2.089e+04
160.0,1.942e+03,3.721e+03,1.449e+04,2.015e+04
161.4,1.682e+03,2.918e+03,1.476e+04,1.935e+04
162.8,1.469e+03,2.194e+03,1.384e+04,1.750e+04
164.3,1.175e+03,1.778e+03,1.231e+04,1.526e+04
165.7,8.394e+02,1.367e+03,1.118e+04,1.339e+04
167.1,6.131e+02,1.147e+03,1.042e+04,1.218e+04
168.6,5.529e+02,1.051e+03,9.399e+03,1.100e+04
170.0,5.189e+02,9.984e+02,8.602e+03,1.012e+04
171.4,5.061e+02,1.027e+03,8.077e+03,9.610e+03
172.8,5.695e+02,1.275e+03,8.977e+03,1.082e+04
174.3,7.430e+02,1.612e+03,1.191e+04,1.427e+04
175.7,8.420e+02,1.747e+03,1.394e+04,1.653e+04
177.1,9.821e+02,1.758e+03,1.622e+04,1.896e+04
178.6,9.823e+02,1.757e+03,1.658e+04,1.932e+04
180.0,8.935e+02,1.779e+03,1.608e+04,1.875e+04
181.4,9.751e+02,1.841e+03,1.556e+04,1.838e+04
182.8,1.698e+03,1.845e+03,1.430e+04,1.784e+04
184.3,2.391e+03,1.895e+03,1.368e+04,1.797e+04
185.7,2.274e+03,1.845e+03,1.347e+04,1.759e+04
187.1,1.945e+03,1.745e+03,1.336e+04,1.705e+04
188.6,2.769e+03,2.161e+03,1.386e+04,1.879e+04
190.0,2.795e+03,2.196e+03,1.319e+04,1.818e+04
191.4,3.180e+03,2.461e+03,1.353e+04,1.917e+04
192.8,5.988e+03,3.173e+03,1.506e+04,2.422e+04
194.3,9.045e+03,3.899e+03,1.704e+04,2.999e+04
195.7,4.807e+03,3.859e+03,1.797e+04,2.664e+04
197.1,4.341e+03,4.398e+03,1.873e+04,2.747e+04
198.6,5.857e+03,5.666e+03,1.928e+04,3.080e+04
200.0,8.090e+03,7.164e+03,1.874e+04,3.399e+04
